COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsAmericasUSD;142;FE3C7F1A10BA465B;C000044335;mc;2019-04-24;UTC;Settled;F54F949125894754;USD;228.00;12.00;240.00
JetBrains;JetBrainsAmericasUSD;142;10522407DA184C03;E000219873;visa;2019-06-21;UTC;Settled;6B55B25200654043;USD;212.00;11.00;223.00
JetBrains;JetBrainsAmericasUSD;142;552AF86048394D03;Z000105436;visa;2019-06-19;UTC;Settled;BA5170495D2A4675;USD;152.00;8.00;160.00
JetBrains;JetBrainsAmericasUSD;142;B6716DCB5A944061;C000184675;visa;2019-05-24;UTC;Settled;E2F0CEDA439F4FA7;USD;154.00;8.00;162.00
JetBrains;JetBrainsAmericasUSD;142;8CF6FD57FC914108;E000151718;visa;2019-06-18;UTC;Settled;75D1686B07FB4E7A;USD;233.00;12.00;245.00
JetBrains;JetBrainsAmericasUSD;142;D36768A67C8A45CC;A000074594;visa;2019-06-24;UTC;Settled;6FC4F9959F8649B7;USD;352.00;18.00;370.00
JetBrains;JetBrainsAmericasUSD;142;BA3CA38CF42E4D54;R000120516;visa;2019-06-13;UTC;Settled;BAA75D502202493C;USD;120.00;6.00;126.00
JetBrains;JetBrainsAmericasUSD;142;C1E5DC45E0CE4DC5;E000157174;visa;2019-04-16;UTC;Settled;01B2B484C87A4505;USD;684.00;36.00;720.00
JetBrains;JetBrainsAmericasUSD;142;9D704ABE343A4560;Z000200410;visa;2019-06-29;UTC;Settled;30854A4834AC450E;USD;124.00;6.00;130.00
JetBrains;JetBrainsAmericasUSD;142;9BA313D739954B63;Z000137505;visa;2019-05-04;UTC;Settled;0B3659DBF10249E1;USD;466.00;24.00;490.00
JetBrains;JetBrainsAmericasUSD;142;90EB115A6FA14480;Z000094003;mc;2019-04-27;UTC;Settled;6D5377AA636B4A5F;USD;415.00;22.00;437.00
JetBrains;JetBrainsAmericasUSD;142;737CB559DC5745E4;R000077273;mc;2019-05-28;UTC;Settled;5EC569307C904421;USD;646.00;34.00;680.00
JetBrains;JetBrainsAmericasUSD;142;486EA6C523D747C3;E000037209;mc;2019-06-12;UTC;Settled;39E6B3C2B7AA4046;USD;418.00;22.00;440.00
JetBrains;JetBrainsAmericasUSD;142;3B1A2C13EAE94E16;E000087989;visa;2019-06-16;UTC;Settled;19BB9A24FD8B48CB;USD;133.00;7.00;140.00
JetBrains;JetBrainsAmericasUSD;142;6557814D66604C44;R000069669;mc;2019-06-17;UTC;Settled;4D3031CBBF2A414F;USD;325.00;17.00;342.00
JetBrains;JetBrainsAmericasUSD;142;7B7637FD83D14F4E;C000050642;visa;2019-06-02;UTC;Settled;80C490F5CC874903;USD;380.00;20.00;400.00
JetBrains;JetBrainsAmericasUSD;142;751A497BC9F541A0;R000183621;visa;2019-05-26;UTC;Settled;2D57251641C24E08;USD;697.00;37.00;734.00
JetBrains;JetBrainsAmericasUSD;142;DE4411610F9F4498;C000064519;visa;2019-05-02;UTC;Settled;15B7D92BFA6748DD;USD;532.00;28.00;560.00
JetBrains;JetBrainsAmericasUSD;142;90FEAE6AAA0444AA;C000145073;visa;2019-05-02;UTC;Settled;022A9B08341F470D;USD;277.00;15.00;292.00
JetBrains;JetBrainsAmericasUSD;142;B06DFAAD1D104C42;A000168074;visa;2019-05-12;UTC;Settled;7EE7F649B5184AED;USD;665.00;35.00;700.00
JetBrains;JetBrainsAmericasUSD;142;A1C783A1759045C2;Z000151456;visa;2019-06-25;UTC;Settled;12B51CEC4BB04480;USD;95.00;5.00;100.00
JetBrains;JetBrainsAmericasUSD;142;ED3A5CAE40E24B74;C000178055;visa;2019-06-27;UTC;Settled;AD348291EE6A4544;USD;99.00;5.00;104.00
JetBrains;JetBrainsAmericasUSD;142;6D7D81E995F34DE1;E000094880;visa;2019-05-31;UTC;Settled;C10C6C4337E94293;USD;523.00;27.00;550.00
JetBrains;JetBrainsAmericasUSD;142;6BC038BADC104A71;R000082345;visa;2019-07-07;UTC;Settled;D8B9AE9E6B5F41F6;USD;551.00;29.00;580.00
JetBrains;JetBrainsAmericasUSD;142;0F196AB3395843C3;R000142538;visa;2019-06-19;UTC;Settled;CFF5CE81255A41D8;USD;333.00;17.00;350.00
JetBrains;JetBrainsAmericasUSD;142;70429EDAA2234D28;A000013496;mc;2019-06-24;UTC;Settled;E5349B43A2A24716;USD;252.00;13.00;265.00
JetBrains;JetBrainsAmericasUSD;142;590DAFF68A9A4B64;Z000213085;mc;2019-05-14;UTC;Settled;6BBB97BA88B14A46;USD;475.00;25.00;500.00
JetBrains;JetBrainsAmericasUSD;142;CAB634C598734BF2;R000197527;visa;2019-06-25;UTC;Settled;B94D6958DD6448C9;USD;290.00;15.00;305.00
JetBrains;JetBrainsAmericasUSD;142;302749CD48424A0A;E000182322;visa;2019-06-18;UTC;Settled;C2B83D7846AA44D9;USD;545.00;29.00;574.00
JetBrains;JetBrainsAmericasUSD;142;66082ABA0B714ED4;C000039067;visa;2019-07-03;UTC;Settled;24D4B45BFF1D4D5B;USD;86.00;4.00;90.00
JetBrains;JetBrainsAmericasUSD;142;F7B5F93BFA324411;Z000185489;mc;2019-05-31;UTC;Settled;53D34C3A5E314586;USD;470.00;25.00;495.00
JetBrains;JetBrainsAmericasUSD;142;43B95A0312854384;A000045542;visa;2019-07-03;UTC;Settled;2665315136D64F3E;USD;608.00;32.00;640.00
JetBrains;JetBrainsAmericasUSD;142;99409EFCE79E4619;A000073465;visa;2019-05-06;UTC;Settled;779DF853B9014263;USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;142;BE581C2DAF6E426C;C000021667;mc;2019-06-22;UTC;Settled;BC10499CE5AD4A8A;USD;371.00;19.00;390.00
JetBrains;JetBrainsAmericasUSD;142;A7F6D246843944D5;R000181524;visa;2019-07-06;UTC;Settled;E427A379481A4CA7;USD;76.00;4.00;80.00
JetBrains;JetBrainsAmericasUSD;142;BB05F423B32B4243;R000181159;visa;2019-04-27;UTC;Settled;40F1A273C4634C51;USD;352.00;18.00;370.00
JetBrains;JetBrainsAmericasUSD;142;4A546B06FEFF42F9;Z000043775;visa;2019-06-27;UTC;Settled;7F3B7571BC254F59;USD;188.00;10.00;198.00
JetBrains;JetBrainsAmericasUSD;142;9307FBEDA0F14103;R000033121;mc;2019-05-10;UTC;Settled;3DC9380BFAF44238;USD;488.00;26.00;514.00
JetBrains;JetBrainsAmericasUSD;142;9FF0C9B40CDF416D;E000115681;mc;2019-05-30;UTC;Settled;50FE5260A4534140;USD;190.00;10.00;200.00
JetBrains;JetBrainsAmericasUSD;142;066BE7771CC14D54;C000177269;mc;2019-06-01;UTC;Settled;05231B1096EA46B6;USD;108.00;6.00;114.00
JetBrains;JetBrainsAmericasUSD;142;58C1785730E44890;C000116612;mc;2019-04-19;UTC;Settled;621AF108E1B845CC;USD;114.00;6.00;120.00
JetBrains;JetBrainsAmericasUSD;142;DED8EFAD214341BA;A000062721;mc;2019-06-03;UTC;Settled;05C0CD00AFED4DC8;USD;196.00;10.00;206.00
JetBrains;JetBrainsAmericasUSD;142;FE11143FC0AB4FD1;A000008053;visa;2019-05-21;UTC;Settled;77A33BB1F99A4648;USD;80.00;4.00;84.00
JetBrains;JetBrainsAmericasUSD;142;96127BA840F9409F;E000079361;visa;2019-06-04;UTC;Settled;755F60EED459485C;USD;133.00;7.00;140.00
JetBrains;JetBrainsAmericasUSD;142;E2DDD6C5D7CF4947;E000145775;visa;2019-06-24;UTC;Settled;A2DA779C008E45B3;USD;38.00;2.00;40.00
JetBrains;JetBrainsAmericasUSD;142;B13F906F5D0F4C6A;Z000220780;visa;2019-06-04;UTC;Settled;7D1372343B9540CA;USD;19.00;1.00;20.00
JetBrains;JetBrainsAmericasUSD;142;B16D437527BD4FD7;A000080745;visa;2019-06-21;UTC;Settled;BB5BBBF979574127;USD;38.00;2.00;40.00
JetBrains;JetBrainsAmericasUSD;142;8F6BCF00E248476D;E000130033;visa;2019-07-07;UTC;Settled;2EC678CE2C2A4C33;USD;38.00;2.00;40.00
JetBrains;JetBrainsAmericasUSD;142;E8313D9924244660;A000171333;visa;2019-05-22;UTC;Settled;A2DED50664A542A0;USD;160.00;8.00;168.00
JetBrains;JetBrainsAmericasUSD;142;8A2E0EBE8BBB46CC;Z000080017;visa;2019-05-26;UTC;Settled;424B9AEF06E14A70;USD;226.00;12.00;238.00
JetBrains;JetBrainsAmericasUSD;142;4DC6EBFA0A9748E5;E000184894;mc;2019-06-12;UTC;Settled;699A9BA734C54786;USD;675.00;35.00;710.00
JetBrains;JetBrainsAmericasUSD;142;21BE08ECFEC74778;C000018923;visa;2019-06-24;UTC;Settled;47A6FDA639514373;USD;217.00;11.00;228.00
JetBrains;JetBrainsAmericasUSD;142;B0BF8CD059A54CA5;Z000126306;visa;2019-04-25;UTC;Settled;1D1466CC507C4C47;USD;266.00;14.00;280.00
JetBrains;JetBrainsAmericasUSD;142;94FEEBB717F64956;R000183360;mc;2019-04-22;UTC;Settled;3D2160FFD11E4B20;USD;67.00;3.00;70.00
JetBrains;JetBrainsAmericasUSD;142;61578D4BAF9342D4;Z000143275;mc;2019-06-08;UTC;Settled;A03C91C7AB3B4103;USD;950.00;50.00;1000.00
JetBrains;JetBrainsAmericasUSD;142;6E65AC2C0AAA4094;Z000171626;mc;2019-04-25;UTC;Settled;989B74D7096041DC;USD;190.00;10.00;200.00
JetBrains;JetBrainsAmericasUSD;142;0E6E72210BB7498F;Z000076394;visa;2019-05-17;UTC;Settled;89D1CAE820CA4941;USD;40.00;2.00;42.00
JetBrains;JetBrainsAmericasUSD;142;A0D96DD18D63462E;Z000145762;mc;2019-06-15;UTC;Settled;FDEB32265FBA4623;USD;67.00;3.00;70.00
JetBrains;JetBrainsAmericasUSD;142;B9CABEB0238B402D;R000192030;visa;2019-04-21;UTC;Settled;6EF290F8222C4E0B;USD;618.00;32.00;650.00
JetBrains;JetBrainsAmericasUSD;142;46C557ABA28947D0;Z000080753;mc;2019-05-03;UTC;Settled;8EFEC7EA571546CD;USD;926.00;49.00;975.00
JetBrains;JetBrainsAmericasUSD;142;918E9B9387FF4643;E000076951;mc;2019-04-22;UTC;Settled;3E41FDE3C72F4D6F;USD;475.00;25.00;500.00
JetBrains;JetBrainsAmericasUSD;142;069BE8C1D8FC4422;C000057531;visa;2019-05-25;UTC;Settled;92C51B229B6F4C56;USD;236.00;12.00;248.00
JetBrains;JetBrainsAmericasUSD;142;06DD24EDA0434018;A000133453;mc;2019-06-25;UTC;Settled;F9810BEC8ACA4D60;USD;190.00;10.00;200.00
JetBrains;JetBrainsAmericasUSD;142;6E574D4907A64DAD;E000175605;visa;2019-04-23;UTC;Settled;65B4620447324491;USD;154.00;8.00;162.00
JetBrains;JetBrainsAmericasUSD;142;284C9B1C715542D3;C000209591;mc;2019-06-03;UTC;Settled;6148784FC93E4121;USD;225.00;12.00;237.00
JetBrains;JetBrainsAmericasUSD;142;3413DB2EACF24D87;R000209696;visa;2019-06-29;UTC;Settled;A5A7344C71764F1B;USD;48.00;2.00;50.00
JetBrains;JetBrainsAmericasUSD;142;BE1C5F370CFF4F53;A000188571;visa;2019-05-09;UTC;Settled;2C0B9D92D9EE45C1;USD;342.00;18.00;360.00
JetBrains;JetBrainsAmericasUSD;142;20BADE4B3046444B;A000045078;visa;2019-05-30;UTC;Settled;7AEA4FD1954F453E;USD;777.00;41.00;818.00
JetBrains;JetBrainsAmericasUSD;142;62954B463CD94455;E000192209;visa;2019-05-08;UTC;Settled;38CB48F2C6FA4DBD;USD;76.00;4.00;80.00
JetBrains;JetBrainsAmericasUSD;142;1630BA6C0593432C;C000112264;visa;2019-04-21;UTC;Settled;4BAF6041AD2842CB;USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;142;B134C5AFDD114986;A000203660;visa;2019-05-07;UTC;Settled;F1FFD4864D634804;USD;266.00;14.00;280.00
JetBrains;JetBrainsAmericasUSD;142;AB919097AD524D9F;E000098315;visa;2019-06-14;UTC;Settled;80A7EA04D09846ED;USD;185.00;10.00;195.00
JetBrains;JetBrainsAmericasUSD;142;5EE41B776EE94D04;A000213982;visa;2019-04-22;UTC;Settled;A9F1348AB2F84F06;USD;665.00;35.00;700.00
JetBrains;JetBrainsAmericasUSD;142;A98586DEE2DE47AE;E000153874;mc;2019-05-05;UTC;Settled;A44D528881A24594;USD;296.00;16.00;312.00
JetBrains;JetBrainsAmericasUSD;142;04CADE1D1CFC4F85;E000159678;visa;2019-04-21;UTC;Settled;CFBF9549224846DB;USD;371.00;19.00;390.00
JetBrains;JetBrainsAmericasUSD;142;07015E27B55F4817;C000017205;visa;2019-06-30;UTC;Settled;7B3D24AAB71E4B05;USD;623.00;33.00;656.00
JetBrains;JetBrainsAmericasUSD;142;B80A682ED0BB423E;R000087411;visa;2019-07-07;UTC;Settled;FD8F71EAC23D4CA9;USD;651.00;34.00;685.00
JetBrains;JetBrainsAmericasUSD;142;52B312124AA34835;Z000162895;visa;2019-05-31;UTC;Settled;1D5654FC90854721;USD;116.00;6.00;122.00
JetBrains;JetBrainsAmericasUSD;142;37CB563AEAE34FC2;A000049802;visa;2019-05-05;UTC;Settled;DE4EC3A6FA084858;USD;397.00;21.00;418.00
JetBrains;JetBrainsAmericasUSD;142;E8BCE1B9DCAE4120;E000109631;mc;2019-06-17;UTC;Settled;C7B5219817E140D3;USD;40.00;2.00;42.00
JetBrains;JetBrainsAmericasUSD;142;9508C083141F46EE;E000163636;visa;2019-06-11;UTC;Settled;EF311D0BA0C44B45;USD;646.00;34.00;680.00
JetBrains;JetBrainsAmericasUSD;142;4FEEC4B38EAA41EA;R000110411;visa;2019-05-21;UTC;Settled;928EB5152B6946A9;USD;171.00;9.00;180.00
