COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsAmericasUSD;138;508B553389E94385;E000026593;visa;2018-03-25;UTC;Settled;B0A55C87C00046EF;USD;95.00;5.00;100.00
JetBrains;JetBrainsAmericasUSD;138;984B1CAE985B48D7;C000175311;visa;2018-03-26;UTC;Settled;85E494029D7C45C1;USD;616.00;32.00;648.00
JetBrains;JetBrainsAmericasUSD;138;E0555E0D398F49AF;A000036703;visa;2018-01-10;UTC;Settled;D8408F2A58A544D3;USD;38.00;2.00;40.00
JetBrains;JetBrainsAmericasUSD;138;3E7071B1947348F1;E000019456;visa;2018-03-19;UTC;Settled;717BD38EB8E1483B;USD;637.00;33.00;670.00
JetBrains;JetBrainsAmericasUSD;138;C44A270B4CE841E8;C000104903;mc;2018-02-23;UTC;Settled;8FEB9A0EAFDC43A3;USD;751.00;39.00;790.00
JetBrains;JetBrainsAmericasUSD;138;FC2070795495429B;E000175471;visa;2018-04-10;UTC;Settled;A09A3C8E76184E53;USD;380.00;20.00;400.00
JetBrains;JetBrainsAmericasUSD;138;5946735529D447B4;E000111563;visa;2018-03-01;UTC;Settled;9D231A8C1A8C489A;USD;475.00;25.00;500.00
JetBrains;JetBrainsAmericasUSD;138;F0C7FB484D0C4D0D;R000186804;visa;2018-01-09;UTC;Settled;8DFF262216C64457;USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;138;30157EFE908A4110;E000111637;mc;2018-03-21;UTC;Settled;C99EBF6987374753;USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;138;58170D75048C486A;R000030646;mc;2018-01-24;UTC;Settled;D7305E84B1BD491E;USD;459.00;24.00;483.00
JetBrains;JetBrainsAmericasUSD;138;3664CAEE09D14C55;Z000219366;visa;2018-03-18;UTC;Settled;7CD7A847E0324A98;USD;456.00;24.00;480.00
JetBrains;JetBrainsAmericasUSD;138;25AC3490354B4068;A000148822;visa;2018-02-14;UTC;Settled;6C84FE48514F4958;USD;713.00;37.00;750.00
JetBrains;JetBrainsAmericasUSD;138;2FE7AD518C364EC0;E000159108;mc;2018-02-14;UTC;Settled;833A83C664444ECA;USD;513.00;27.00;540.00
JetBrains;JetBrainsAmericasUSD;138;F5F1F146AC9E4B91;Z000008717;visa;2018-02-01;UTC;Settled;66A5D7E76C1A48D9;USD;1112.00;58.00;1170.00
JetBrains;JetBrainsAmericasUSD;138;C4AC370880E249D5;Z000173441;visa;2018-04-02;UTC;Settled;8C0A5FE30E844FA2;USD;239.00;13.00;252.00
JetBrains;JetBrainsAmericasUSD;138;1FD22E6E36A44688;A000072684;visa;2018-03-05;UTC;Settled;99BA1670FD574941;USD;549.00;29.00;578.00
JetBrains;JetBrainsAmericasUSD;138;B771904E756048E0;C000105182;visa;2018-01-15;UTC;Settled;9AA650CAF63F41F8;USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;138;234DD0F70D524927;A000065621;mc;2018-03-20;UTC;Settled;9F7EFCC8136B4955;USD;133.00;7.00;140.00
JetBrains;JetBrainsAmericasUSD;138;056FED4729134A33;R000191450;mc;2018-03-22;UTC;Settled;42945E9AB7CB4146;USD;114.00;6.00;120.00
JetBrains;JetBrainsAmericasUSD;138;71354B8D2FBE484A;R000155582;visa;2018-01-21;UTC;Settled;E0A64BE291ED4526;USD;93.00;5.00;98.00
JetBrains;JetBrainsAmericasUSD;138;868AF998993D4C81;R000131313;mc;2018-02-14;UTC;Settled;C967CD1891B240EB;USD;539.00;28.00;567.00
JetBrains;JetBrainsAmericasUSD;138;535AC09DB2DF4D1F;E000181459;visa;2018-01-28;UTC;Settled;2F173BDB23E54897;USD;190.00;10.00;200.00
JetBrains;JetBrainsAmericasUSD;138;F14D5354CC7C467E;E000137329;visa;2018-02-16;UTC;Settled;DEC5527E7C964C5D;USD;67.00;3.00;70.00
JetBrains;JetBrainsAmericasUSD;138;5C5D5E433C0946A7;E000121030;mc;2018-02-15;UTC;Settled;3CA4EAA3A09749C8;USD;40.00;2.00;42.00
JetBrains;JetBrainsAmericasUSD;138;416D927B171C4E40;A000047962;visa;2018-01-28;UTC;Settled;C22933FF463B4E27;USD;513.00;27.00;540.00
JetBrains;JetBrainsAmericasUSD;138;6DF829C43FB342D6;E000074938;mc;2018-04-12;UTC;Settled;34C50517565E43FA;USD;131.00;7.00;138.00
JetBrains;JetBrainsAmericasUSD;138;8076805659A04548;Z000215649;visa;2018-04-06;UTC;Settled;BB04A0AD34814DA5;USD;494.00;26.00;520.00
JetBrains;JetBrainsAmericasUSD;138;D6011A8BC39749AD;E000084775;visa;2018-01-28;UTC;Settled;FEC735AABE9E4A2F;USD;247.00;13.00;260.00
JetBrains;JetBrainsAmericasUSD;138;DFF939EE51144ED2;Z000016167;mc;2018-04-09;UTC;Settled;2CDF73495DA44E52;USD;473.00;25.00;498.00
JetBrains;JetBrainsAmericasUSD;138;C8F02228DF834EC0;A000199476;visa;2018-03-14;UTC;Settled;DDA6B320874D4BA4;USD;551.00;29.00;580.00
JetBrains;JetBrainsAmericasUSD;138;FDFAA5B12AE24DEF;R000059301;visa;2018-01-14;UTC;Settled;5FE91D2E6E6D48C7;USD;570.00;30.00;600.00
JetBrains;JetBrainsAmericasUSD;138;AB2277544C5F4976;R000013255;mc;2018-04-06;UTC;Settled;2941DB374E7C4D1D;USD;105.00;5.00;110.00
JetBrains;JetBrainsAmericasUSD;138;8FD97AF380AA49FF;E000220253;mc;2018-01-31;UTC;Settled;729589359B9C4FB3;USD;27.00;1.00;28.00
JetBrains;JetBrainsAmericasUSD;138;FEA94FD9954848E8;E000208412;visa;2018-04-07;UTC;Settled;227FEE4D8BF840FA;USD;38.00;2.00;40.00
JetBrains;JetBrainsAmericasUSD;138;25C5F6CEA0584A7C;E000001689;mc;2018-01-26;UTC;Settled;2D5E8E83F85E4708;USD;120.00;6.00;126.00
JetBrains;JetBrainsAmericasUSD;138;32D2A3E6DDA946B3;C000152792;mc;2018-01-05;UTC;Settled;F5E35CDA41284D20;USD;40.00;2.00;42.00
JetBrains;JetBrainsAmericasUSD;138;BBDA83565119464E;A000105412;visa;2018-03-31;UTC;Settled;8ACAEB68C7D34FFA;USD;89.00;5.00;94.00
JetBrains;JetBrainsAmericasUSD;138;7EFD0017AA4B492D;C000092336;mc;2018-01-23;UTC;Settled;14B709034D5E47EA;USD;114.00;6.00;120.00
JetBrains;JetBrainsAmericasUSD;138;CE5F64A81D364054;R000034346;visa;2018-03-22;UTC;Settled;2CC079410EDE40B0;USD;38.00;2.00;40.00
JetBrains;JetBrainsAmericasUSD;138;071FBD5B9A5E44E9;E000096263;visa;2018-04-03;UTC;Settled;57FE6C7115AC4168;USD;95.00;5.00;100.00
JetBrains;JetBrainsAmericasUSD;138;BDFE915895684393;A000037066;visa;2018-02-24;UTC;Settled;C17EDEA6C97F4222;USD;717.00;38.00;755.00
JetBrains;JetBrainsAmericasUSD;138;0C51A04A7C064245;Z000042956;visa;2018-04-04;UTC;Settled;D0C481FCB6D14C2F;USD;27.00;1.00;28.00
JetBrains;JetBrainsAmericasUSD;138;46DD2ABF4CC34F66;E000061648;mc;2018-03-15;UTC;Settled;C55DEEBC412D430F;USD;230.00;12.00;242.00
JetBrains;JetBrainsAmericasUSD;138;EE74D3B43E2242FE;E000010531;visa;2018-02-23;UTC;Settled;8BBEA99F56194D65;USD;371.00;19.00;390.00
JetBrains;JetBrainsAmericasUSD;138;6968A9CB29BC4639;Z000207658;visa;2018-03-10;UTC;Settled;A3D9BCAAA98D4D19;USD;13.00;1.00;14.00
JetBrains;JetBrainsAmericasUSD;138;F03DB72BA93E486B;C000126476;visa;2018-02-25;UTC;Settled;9F205E6BD8BC4F80;USD;40.00;2.00;42.00
JetBrains;JetBrainsAmericasUSD;138;CD8FDEEEE1E84D63;Z000158047;visa;2018-02-08;UTC;Settled;58E989CDDD014F8F;USD;131.00;7.00;138.00
JetBrains;JetBrainsAmericasUSD;138;9D94E5E3C7E54595;C000184915;mc;2018-03-05;UTC;Settled;D93F9442EFEC4285;USD;196.00;10.00;206.00
JetBrains;JetBrainsAmericasUSD;138;D30E759A96AD4385;E000092649;mc;2018-03-31;UTC;Settled;BFE345EF8EBC42DE;USD;760.00;40.00;800.00
JetBrains;JetBrainsAmericasUSD;138;535595DE32F44231;R000007388;mc;2018-02-24;UTC;Settled;44268639E9714F64;USD;38.00;2.00;40.00
JetBrains;JetBrainsAmericasUSD;138;A45C61C3DF2841DD;Z000093225;visa;2018-02-04;UTC;Settled;05815BBEE7264C34;USD;656.00;34.00;690.00
JetBrains;JetBrainsAmericasUSD;138;215EBBE421814A48;C000002971;visa;2018-01-27;UTC;Settled;A6F3FBA1AF1B4296;USD;502.00;26.00;528.00
JetBrains;JetBrainsAmericasUSD;138;11B2EBE8157F4A21;R000015691;visa;2018-02-02;UTC;Settled;2862718EA6614638;USD;584.00;31.00;615.00
JetBrains;JetBrainsAmericasUSD;138;2578EDD944864D8F;A000183996;visa;2018-01-08;UTC;Settled;FF70BF52D0324C2E;USD;337.00;18.00;355.00
JetBrains;JetBrainsAmericasUSD;138;A9E9109B874943D6;C000167205;visa;2018-03-13;UTC;Settled;A780B24E0BDF41D2;USD;266.00;14.00;280.00
JetBrains;JetBrainsAmericasUSD;138;94B1C4C77B9A4E0B;Z000055946;mc;2018-01-25;UTC;Settled;6F55F3FF3ECA4ADD;USD;95.00;5.00;100.00
JetBrains;JetBrainsAmericasUSD;138;73599CAA63DA4C82;C000135674;visa;2018-01-10;UTC;Settled;940E6DE59E734D53;USD;67.00;3.00;70.00
JetBrains;JetBrainsAmericasUSD;138;6FAFC508B6D74434;R000060131;visa;2018-01-28;UTC;Settled;92B74191877445FD;USD;226.00;12.00;238.00
JetBrains;JetBrainsAmericasUSD;138;5CDBF4A881224D11;Z000037360;visa;2018-01-20;UTC;Settled;BB44371C8C2640AE;USD;38.00;2.00;40.00
JetBrains;JetBrainsAmericasUSD;138;461F9639929D4CAA;Z000014998;visa;2018-03-31;UTC;Settled;F7CEB8A1A87749E8;USD;114.00;6.00;120.00
JetBrains;JetBrainsAmericasUSD;138;E786150DA7A14AD7;E000025642;visa;2018-02-18;UTC;Settled;B18A6359DCF64A7D;USD;146.00;8.00;154.00
JetBrains;JetBrainsAmericasUSD;138;6F4E1057B2E64C3E;A000137481;visa;2018-01-15;UTC;Settled;5DFA7185CF2D4A1B;USD;217.00;11.00;228.00
JetBrains;JetBrainsAmericasUSD;138;7FDD750294B145AE;R000210805;mc;2018-03-23;UTC;Settled;2C0CD053C2404408;USD;258.00;14.00;272.00
JetBrains;JetBrainsAmericasUSD;138;E2AB8B69F5254D1C;A000065013;visa;2018-04-15;UTC;Settled;F625829D103F4CE2;USD;102.00;5.00;107.00
JetBrains;JetBrainsAmericasUSD;138;E93A5AD3419D4DF1;A000110830;visa;2018-03-24;UTC;Settled;7F5E764F7DD7446F;USD;608.00;32.00;640.00
JetBrains;JetBrainsAmericasUSD;138;4C3E5830807C476D;C000181134;visa;2018-02-01;UTC;Settled;34918F570D1042DB;USD;732.00;38.00;770.00
JetBrains;JetBrainsAmericasUSD;138;23F9B90BCBCC48FB;A000121392;visa;2018-02-02;UTC;Settled;0980DE19F7834B72;USD;217.00;11.00;228.00
JetBrains;JetBrainsAmericasUSD;138;EDD6732A168843E4;E000108689;visa;2018-01-06;UTC;Settled;CF474184C1EC42EA;USD;76.00;4.00;80.00
JetBrains;JetBrainsAmericasUSD;138;8AF5DBA5BDC943FA;C000080134;visa;2018-01-13;UTC;Settled;FD9A069D0A0F4877;USD;19.00;1.00;20.00
JetBrains;JetBrainsAmericasUSD;138;48BD7DC3D82643CA;A000079456;visa;2018-03-13;UTC;Settled;8C80195A81C444E4;USD;114.00;6.00;120.00
JetBrains;JetBrainsAmericasUSD;138;90EDA2F9453B4ACB;Z000197037;visa;2018-04-02;UTC;Settled;ABFEFD1BC18244E0;USD;456.00;24.00;480.00
JetBrains;JetBrainsAmericasUSD;138;E6A4ED2F8F5D47A2;R000058312;visa;2018-01-12;UTC;Settled;E8BAE1DCDB6E49A7;USD;460.00;24.00;484.00
JetBrains;JetBrainsAmericasUSD;138;BB6A66C86E444221;Z000116376;visa;2018-01-19;UTC;Settled;B903B259B4E643D1;USD;200.00;10.00;210.00
JetBrains;JetBrainsAmericasUSD;138;581BBE86CBFD40AA;Z000140424;visa;2018-03-30;UTC;Settled;0308ABB655CB4586;USD;451.00;24.00;475.00
JetBrains;JetBrainsAmericasUSD;138;03BB3D1441C44AD3;E000120235;visa;2018-03-07;UTC;Settled;A96D470E9A194F17;USD;238.00;12.00;250.00
JetBrains;JetBrainsAmericasUSD;138;EC77011B07A8476D;R000052070;visa;2018-02-21;UTC;Settled;B428F66A1CA04940;USD;133.00;7.00;140.00
JetBrains;JetBrainsAmericasUSD;138;AD4763FE5596408D;R000173673;visa;2018-03-17;UTC;Settled;E5DADF28DDAC4F7C;USD;204.00;11.00;215.00
JetBrains;JetBrainsAmericasUSD;138;C49F9F1C69CA4C4B;E000165086;mc;2018-01-24;UTC;Settled;A0915A5974C14608;USD;504.00;26.00;530.00
JetBrains;JetBrainsAmericasUSD;138;59E31A186E864053;Z000016245;mc;2018-01-09;UTC;Settled;8190D9920C9A4E19;USD;262.00;14.00;276.00
JetBrains;JetBrainsAmericasUSD;138;CF0BF7392F7B440B;A000215910;mc;2018-01-08;UTC;Settled;665E97D8CDF94535;USD;561.00;29.00;590.00
JetBrains;JetBrainsAmericasUSD;138;AD660EF6E95F4A50;A000094046;mc;2018-01-13;UTC;Settled;77E8CC2FC2E648E9;USD;428.00;22.00;450.00
JetBrains;JetBrainsAmericasUSD;138;6698D32271724CBF;E000031694;mc;2018-03-10;UTC;Settled;BF5D4B619F9746D0;USD;228.00;12.00;240.00
JetBrains;JetBrainsAmericasUSD;138;E63C25C6993141E4;C000084413;mc;2018-01-07;UTC;Settled;B984CB4F7C9F4427;USD;675.00;35.00;710.00
JetBrains;JetBrainsAmericasUSD;138;632393EA57E94DD3;E000189868;visa;2018-04-12;UTC;Settled;C7364D4BB71A4AA1;USD;637.00;33.00;670.00
JetBrains;JetBrainsAmericasUSD;138;4D527960CC594885;C000021905;mc;2018-01-12;UTC;Settled;7EE7383B40774A9B;USD;570.00;30.00;600.00
JetBrains;JetBrainsAmericasUSD;138;648D379A587B46A8;A000048027;mc;2018-02-03;UTC;Settled;B446803F1DA647EF;USD;475.00;25.00;500.00
JetBrains;JetBrainsAmericasUSD;138;E846DCEFB9594291;E000049389;visa;2018-02-04;UTC;Settled;2F50CAD5CBC94FFD;USD;412.00;22.00;434.00
JetBrains;JetBrainsAmericasUSD;138;6DFC400051BC4813;A000087635;visa;2018-02-24;UTC;Settled;DFF0D6CB840A4C1E;USD;53.00;3.00;56.00
JetBrains;JetBrainsAmericasUSD;138;6016CF178FE24CA7;A000048855;mc;2018-04-07;UTC;Settled;77A9EE7E3AF840F9;USD;333.00;17.00;350.00
JetBrains;JetBrainsAmericasUSD;138;E2AE5317531F4B48;E000049280;visa;2018-01-12;UTC;Settled;DA120B01C4BB41F4;USD;523.00;27.00;550.00
JetBrains;JetBrainsAmericasUSD;138;DE8C65611F604682;C000127740;visa;2018-02-16;UTC;Settled;2A72827D526C4F2F;USD;323.00;17.00;340.00
JetBrains;JetBrainsAmericasUSD;138;5BD62E9D708A4400;Z000116516;visa;2018-04-15;UTC;Settled;62B460265EF14AD0;USD;124.00;6.00;130.00
JetBrains;JetBrainsAmericasUSD;138;44B83D48D9AD41C8;Z000038780;visa;2018-02-15;UTC;Settled;19E616FA96D84BF4;USD;40.00;2.00;42.00
JetBrains;JetBrainsAmericasUSD;138;C2380BC57334459D;R000046157;visa;2018-02-19;UTC;Settled;CA988495435B4845;USD;352.00;18.00;370.00
JetBrains;JetBrainsAmericasUSD;138;DC0C05AEC00C4DD5;R000068386;mc;2018-04-14;UTC;Settled;A488520290674EEC;USD;266.00;14.00;280.00
JetBrains;JetBrainsAmericasUSD;138;E5C7FB63D0E24918;C000045839;visa;2018-03-21;UTC;Settled;A126E1AD5B494B40;USD;200.00;10.00;210.00
JetBrains;JetBrainsAmericasUSD;138;055BE62E3459423C;E000110251;visa;2018-01-15;UTC;Settled;34E48B2B3A4C435F;USD;185.00;10.00;195.00
JetBrains;JetBrainsAmericasUSD;138;D90B69997D4340AA;Z000196147;mc;2018-03-24;UTC;Settled;A2889919ED354C2A;USD;488.00;26.00;514.00
JetBrains;JetBrainsAmericasUSD;138;A56F309FB1814BCE;E000008442;visa;2018-03-15;UTC;Settled;87E364B56B4E4D24;USD;549.00;29.00;578.00
JetBrains;JetBrainsAmericasUSD;138;F2B10E5C20F54196;C000066917;mc;2018-02-11;UTC;Settled;8115DBD440A84848;USD;67.00;3.00;70.00
JetBrains;JetBrainsAmericasUSD;138;5977BCED75E34E41;C000061921;mc;2018-03-05;UTC;Settled;8570E8A7A5DB4074;USD;380.00;20.00;400.00
JetBrains;JetBrainsAmericasUSD;138;F308716586C1400E;C000199253;visa;2018-01-08;UTC;Settled;A0FF5FB71981481F;USD;46.00;2.00;48.00
JetBrains;JetBrainsAmericasUSD;138;140CAAA8B1594FDE;E000066156;mc;2018-02-05;UTC;Settled;FB2A525193204B52;USD;386.00;20.00;406.00
JetBrains;JetBrainsAmericasUSD;138;CEEDFF8D00174C85;C000002227;mc;2018-02-02;UTC;Settled;E44198770B5F4A0F;USD;523.00;27.00;550.00
JetBrains;JetBrainsAmericasUSD;138;E6E7F849F04C41C8;C000180759;mc;2018-03-25;UTC;Settled;8911464183DB4E7A;USD;648.00;34.00;682.00
JetBrains;JetBrainsAmericasUSD;138;BC82EEDE91D9411F;R000197645;visa;2018-01-31;UTC;Settled;CE0C175E70DE4F90;USD;252.00;13.00;265.00
JetBrains;JetBrainsAmericasUSD;138;9D151D4D7D5F426B;R000056724;mc;2018-04-02;UTC;Settled;EC2043E65EF14E59;USD;380.00;20.00;400.00
JetBrains;JetBrainsAmericasUSD;138;4702F8C9F0C14A19;Z000099519;visa;2018-02-07;UTC;Settled;D8D5B57A0E5D4081;USD;983.00;52.00;1035.00
JetBrains;JetBrainsAmericasUSD;138;076FEEEE9141480E;R000075930;visa;2018-03-27;UTC;Settled;CD719803E3E6403B;USD;95.00;5.00;100.00
JetBrains;JetBrainsAmericasUSD;138;BC8D9732CCDC4BBF;Z000084896;visa;2018-03-19;UTC;Settled;4957AD719E2B4C1C;USD;333.00;17.00;350.00
JetBrains;JetBrainsAmericasUSD;138;EFA7D28ABD1143AF;E000100267;visa;2018-02-18;UTC;Settled;4236775D50114F68;USD;171.00;9.00;180.00
JetBrains;JetBrainsAmericasUSD;138;4902BA2BDDD1468A;C000133277;mc;2018-03-21;UTC;Settled;6436F19C709B4F6A;USD;470.00;25.00;495.00
JetBrains;JetBrainsAmericasUSD;138;AB47AE7A7FB84F3B;C000144273;mc;2018-02-28;UTC;Settled;9431A8FEE7124451;USD;561.00;29.00;590.00
JetBrains;JetBrainsAmericasUSD;138;D0419E1BE8FA4E87;R000061623;visa;2018-02-14;UTC;Settled;2A72323FF23C45C2;USD;266.00;14.00;280.00
JetBrains;JetBrainsAmericasUSD;138;6898DD989323407D;E000172563;visa;2018-02-02;UTC;Settled;671852CAABF446BD;USD;160.00;8.00;168.00
JetBrains;JetBrainsAmericasUSD;138;96671A7281AA4B85;A000133396;visa;2018-03-13;UTC;Settled;D6A301325FD74945;USD;129.00;7.00;136.00
JetBrains;JetBrainsAmericasUSD;138;507ADB579CEB4612;Z000217792;visa;2018-04-01;UTC;Settled;D8C5919F7E714B90;USD;114.00;6.00;120.00
JetBrains;JetBrainsAmericasUSD;138;4BDB39D6034945B1;C000103146;mc;2018-02-07;UTC;Settled;7EBA82FE84204D67;USD;428.00;22.00;450.00
JetBrains;JetBrainsAmericasUSD;138;D9254D4C359C48A1;C000081370;visa;2018-02-15;UTC;Settled;AF1E2F0E1F9F4733;USD;309.00;16.00;325.00
JetBrains;JetBrainsAmericasUSD;138;BE2933B00B064853;R000206947;visa;2018-01-23;UTC;Settled;2BFB1458D1384672;USD;841.00;44.00;885.00
JetBrains;JetBrainsAmericasUSD;138;5BEBC1BD1B114875;A000139687;visa;2018-03-05;UTC;Settled;099AD924B6964E4D;USD;38.00;2.00;40.00
JetBrains;JetBrainsAmericasUSD;138;30CB8D47CF934BEE;R000069741;mc;2018-02-22;UTC;Settled;878E862B8FA34F1C;USD;146.00;8.00;154.00
JetBrains;JetBrainsAmericasUSD;138;2F8D8AB863804779;E000094965;visa;2018-04-14;UTC;Settled;7C43BF0DB6404F7C;USD;207.00;11.00;218.00
JetBrains;JetBrainsAmericasUSD;138;37DD69D3BD1140B3;Z000057294;visa;2018-03-11;UTC;Settled;3940EA0A1CE44E54;USD;534.00;28.00;562.00
JetBrains;JetBrainsAmericasUSD;138;87FEC3B69BB744F8;A000122660;visa;2018-03-18;UTC;Settled;F7A2137B09D44D92;USD;226.00;12.00;238.00
JetBrains;JetBrainsAmericasUSD;138;3E1F13D6DF4C4B84;A000091100;visa;2018-02-27;UTC;Settled;A0A9073DAA8F428A;USD;120.00;6.00;126.00
JetBrains;JetBrainsAmericasUSD;138;5B999C6FBD5949F4;E000130452;visa;2018-03-26;UTC;Settled;4366D940C183482E;USD;146.00;8.00;154.00
JetBrains;JetBrainsAmericasUSD;138;97F669C87E2942A0;C000097423;mc;2018-02-09;UTC;Settled;CD61D855B0404CD3;USD;594.00;31.00;625.00
JetBrains;JetBrainsAmericasUSD;138;86379DCFDD844AA5;C000091381;visa;2018-01-14;UTC;Settled;6E53049930F548C0;USD;181.00;9.00;190.00
JetBrains;JetBrainsAmericasUSD;138;30CB865C6CA74664;Z000212363;visa;2018-03-17;UTC;Settled;BEFE2677E88D4598;USD;551.00;29.00;580.00
JetBrains;JetBrainsAmericasUSD;138;C11BA6F1007340E7;R000085376;visa;2018-02-01;UTC;Settled;90342140C4734171;USD;618.00;32.00;650.00
JetBrains;JetBrainsAmericasUSD;138;C18EA08D9C894D5E;R000140184;visa;2018-01-30;UTC;Settled;7E9FAC6962904B22;USD;152.00;8.00;160.00
JetBrains;JetBrainsAmericasUSD;138;C9EF472B8FDB4571;A000056676;visa;2018-02-07;UTC;Settled;B8E5F3495EB74664;USD;1012.00;53.00;1065.00
JetBrains;JetBrainsAmericasUSD;138;668D1057C5E94760;Z000099975;visa;2018-03-15;UTC;Settled;0E7B574EA2734675;USD;258.00;14.00;272.00
JetBrains;JetBrainsAmericasUSD;138;107BB09B18EF413D;E000045314;visa;2018-02-01;UTC;Settled;9735225F4375451D;USD;644.00;34.00;678.00
JetBrains;JetBrainsAmericasUSD;138;3E439DA6C91F420F;A000158032;mc;2018-01-18;UTC;Settled;01E7EAE5194248D6;USD;318.00;17.00;335.00
JetBrains;JetBrainsAmericasUSD;138;03871C252DF140DB;E000048771;visa;2018-02-06;UTC;Settled;F0C75560BFBC41C6;USD;219.00;11.00;230.00
JetBrains;JetBrainsAmericasUSD;138;E7735C05670C49C1;R000149248;mc;2018-02-27;UTC;Settled;0860BB8AB8DA43E6;USD;551.00;29.00;580.00
JetBrains;JetBrainsAmericasUSD;138;EB7FE8F08C4C4D31;R000142158;mc;2018-02-06;UTC;Settled;E05BEDB5929341A9;USD;57.00;3.00;60.00
JetBrains;JetBrainsAmericasUSD;138;36F6B80A8302449B;E000058724;visa;2018-03-14;UTC;Settled;99AE7C8E2F444E6F;USD;399.00;21.00;420.00
JetBrains;JetBrainsAmericasUSD;138;6412DC3DC4A640B3;C000027843;mc;2018-02-05;UTC;Settled;FC441FD0D2404C6A;USD;774.00;41.00;815.00
JetBrains;JetBrainsAmericasUSD;138;39E2BC04E12C48E1;Z000102797;visa;2018-04-08;UTC;Settled;2D4F79CF6B844483;USD;108.00;6.00;114.00
