COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsEUR;142;B03B40805D8C4CF0;Z000103251;visa;2019-06-05;UTC;Settled;281D0C75A429426C;EUR;262.00;14.00;276.00
JetBrains;JetBrainsEUR;142;6E261AE619DE4685;E000009263;visa;2019-06-15;UTC;Settled;1DC74D30285A4A35;EUR;432.00;23.00;455.00
JetBrains;JetBrainsEUR;142;DA6BA6E648144E63;Z000191790;visa;2019-06-10;UTC;Settled;30D39EB764CC4A32;EUR;299.00;16.00;315.00
JetBrains;JetBrainsEUR;142;BD2A5AA14E8541C8;R000053755;visa;2019-06-08;UTC;Settled;E5385EF4427548D9;EUR;610.00;32.00;642.00
JetBrains;JetBrainsEUR;142;6754F5B6B8F6424A;C000072652;mc;2019-04-21;UTC;Settled;53A5454A82764603;EUR;380.00;20.00;400.00
JetBrains;JetBrainsEUR;142;B40E29EC2BBF4E33;Z000115848;visa;2019-06-06;UTC;Settled;81D8BFDD4FDE4670;EUR;181.00;9.00;190.00
JetBrains;JetBrainsEUR;142;2B3A9B19D2F743F5;R000189646;mc;2019-04-30;UTC;Settled;C0C99E456FAF40AD;EUR;247.00;13.00;260.00
JetBrains;JetBrainsEUR;142;970C057A98E8454B;E000077784;visa;2019-06-29;UTC;Settled;0F972DD77875486C;EUR;790.00;42.00;832.00
JetBrains;JetBrainsEUR;142;7A5026452ABC4584;C000170816;visa;2019-05-10;UTC;Settled;97B93597FAA94769;EUR;238.00;12.00;250.00
JetBrains;JetBrainsEUR;142;C12D633F34224CED;R000048676;mc;2019-05-07;UTC;Settled;BE99E8D92B5F4C02;EUR;651.00;34.00;685.00
JetBrains;JetBrainsEUR;142;DDCED1EE71C44A9D;Z000186012;visa;2019-05-31;UTC;Settled;2BB48ECBEBA24035;EUR;209.00;11.00;220.00
JetBrains;JetBrainsEUR;142;9EB69354567949A0;C000139272;mc;2019-06-27;UTC;Settled;05538841169C466D;EUR;173.00;9.00;182.00
JetBrains;JetBrainsEUR;142;D4313D8B23564AD7;R000198141;mc;2019-05-27;UTC;Settled;5D3938FCEE3D4793;EUR;106.00;6.00;112.00
JetBrains;JetBrainsEUR;142;2D1DE3E68FEE4FFE;R000192484;visa;2019-04-16;UTC;Settled;FE39DA4079354F96;EUR;133.00;7.00;140.00
JetBrains;JetBrainsEUR;142;3152B06A4C054487;E000141619;mc;2019-06-05;UTC;Settled;66F3B226CB304003;EUR;475.00;25.00;500.00
JetBrains;JetBrainsEUR;142;E0182D9043CF441A;E000015960;mc;2019-05-21;UTC;Settled;93CB53B4BD794B37;EUR;410.00;22.00;432.00
JetBrains;JetBrainsEUR;142;3AAAD8824ACA415A;A000152932;visa;2019-04-18;UTC;Settled;F2871C216F8140E8;EUR;175.00;9.00;184.00
JetBrains;JetBrainsEUR;142;85042B818C1A4D14;C000047312;visa;2019-05-07;UTC;Settled;2331F33B7AE3469B;EUR;309.00;16.00;325.00
JetBrains;JetBrainsEUR;142;727EF0D9B12E4A4B;C000088222;visa;2019-06-10;UTC;Settled;871B9D67FD0F4F61;EUR;428.00;22.00;450.00
JetBrains;JetBrainsEUR;142;59A8CA7A50604075;Z000085576;mc;2019-07-06;UTC;Settled;F09CF7C411354B2E;EUR;190.00;10.00;200.00
JetBrains;JetBrainsEUR;142;88363266A60840F0;E000035562;visa;2019-06-22;UTC;Settled;AEE8373A03E541FE;EUR;228.00;12.00;240.00
JetBrains;JetBrainsEUR;142;0A8DFDD32A13420E;C000156098;mc;2019-04-17;UTC;Settled;136A62C3A01247DD;EUR;475.00;25.00;500.00
JetBrains;JetBrainsEUR;142;7EA009B66D394613;E000013244;visa;2019-06-10;UTC;Settled;20C6D1DCAE664AFB;EUR;109.00;6.00;115.00
JetBrains;JetBrainsEUR;142;D2BF2C3D816E49BB;E000119950;visa;2019-05-05;UTC;Settled;CB97840434A74FF6;EUR;181.00;9.00;190.00
JetBrains;JetBrainsEUR;142;EEBC2BEB901E4422;E000188374;visa;2019-04-25;UTC;Settled;ED0768C086C049B6;EUR;340.00;18.00;358.00
JetBrains;JetBrainsEUR;142;831FF0CB191047A1;R000031624;mc;2019-05-10;UTC;Settled;58D92E7FA87146EA;EUR;380.00;20.00;400.00
JetBrains;JetBrainsEUR;142;5CE62DC5A7584D04;R000089960;visa;2019-07-08;UTC;Settled;F30B211CF4374A82;EUR;380.00;20.00;400.00
JetBrains;JetBrainsEUR;142;B33856CC372140BD;E000158677;visa;2019-05-02;UTC;Settled;BE4E12FABDBE47D4;EUR;475.00;25.00;500.00
JetBrains;JetBrainsEUR;142;FD8FA6C5900D469B;Z000114827;mc;2019-06-24;UTC;Settled;C49D4A0C2B744428;EUR;371.00;19.00;390.00
JetBrains;JetBrainsEUR;142;CA218013617D4748;E000118205;mc;2019-04-27;UTC;Settled;F2766C34483944B0;EUR;190.00;10.00;200.00
JetBrains;JetBrainsEUR;142;ACABD779419B4971;Z000023306;visa;2019-06-01;UTC;Settled;B8CE48A460704351;EUR;380.00;20.00;400.00
JetBrains;JetBrainsEUR;142;3EECF2C8465B46E7;Z000067744;visa;2019-04-26;UTC;Settled;61E32BA859244724;EUR;120.00;6.00;126.00
JetBrains;JetBrainsEUR;142;E6BB791AD6874D8C;Z000183454;visa;2019-05-23;UTC;Settled;61AF4C0598374212;EUR;80.00;4.00;84.00
JetBrains;JetBrainsEUR;142;F63AF4E063E349D6;E000170479;visa;2019-04-29;UTC;Settled;A9D48A679A8B4B35;EUR;238.00;12.00;250.00
JetBrains;JetBrainsEUR;142;BF29A4657CF04459;A000206848;visa;2019-06-03;UTC;Settled;EE26BA2DE3C0462F;EUR;361.00;19.00;380.00
JetBrains;JetBrainsEUR;142;34E65F288B6D49AD;E000157077;visa;2019-06-29;UTC;Settled;151D6EF5E0F5452A;EUR;367.00;19.00;386.00
JetBrains;JetBrainsEUR;142;9323DBF2DB78436C;Z000019378;visa;2019-05-02;UTC;Settled;D446E7AD9F8C4E9D;EUR;95.00;5.00;100.00
JetBrains;JetBrainsEUR;142;330065E83DC04CC6;A000085587;visa;2019-06-29;UTC;Settled;5E99353529164353;EUR;247.00;13.00;260.00
JetBrains;JetBrainsEUR;142;39740E36B7B5403F;A000094995;visa;2019-04-30;UTC;Settled;35B8C24C781249F7;EUR;116.00;6.00;122.00
JetBrains;JetBrainsEUR;142;94524FAEBC874956;C000182747;mc;2019-05-28;UTC;Settled;75545241D76149EB;EUR;803.00;42.00;845.00
JetBrains;JetBrainsEUR;142;972E4B6859934250;E000087629;visa;2019-05-28;UTC;Settled;9591CF13F78843DA;EUR;333.00;17.00;350.00
JetBrains;JetBrainsEUR;142;1644579DC2C5426D;A000208193;visa;2019-06-26;UTC;Settled;40DE91172ADA4269;EUR;171.00;9.00;180.00
JetBrains;JetBrainsEUR;142;50FCAF4A47394126;R000050837;visa;2019-06-15;UTC;Settled;DCB980CD10554166;EUR;264.00;14.00;278.00
JetBrains;JetBrainsEUR;142;5C6D42AA5F49478A;R000155375;visa;2019-07-02;UTC;Settled;7DB6288A25C04281;EUR;657.00;35.00;692.00
JetBrains;JetBrainsEUR;142;AA752789B51E493B;A000183355;visa;2019-04-18;UTC;Settled;A3041C8452C1443B;EUR;114.00;6.00;120.00
JetBrains;JetBrainsEUR;142;429E097F82A44903;Z000000985;visa;2019-05-26;UTC;Settled;15F11D041E94425A;EUR;333.00;17.00;350.00
JetBrains;JetBrainsEUR;142;1E24822952034977;Z000143062;mc;2019-06-21;UTC;Settled;153FD07E96A14EB3;EUR;432.00;23.00;455.00
JetBrains;JetBrainsEUR;142;6E3370D29AF74005;C000071081;mc;2019-05-20;UTC;Settled;1EB4F01C173048C3;EUR;450.00;24.00;474.00
JetBrains;JetBrainsEUR;142;A0DC19796FCA404E;E000180364;visa;2019-07-06;UTC;Settled;56A10AD728754ECB;EUR;225.00;12.00;237.00
JetBrains;JetBrainsEUR;142;5D168928F44441CF;A000002848;visa;2019-05-03;UTC;Settled;AE66B6B794454392;EUR;737.00;39.00;776.00
JetBrains;JetBrainsEUR;142;B3718AB4B2924B6F;Z000104722;visa;2019-07-08;UTC;Settled;F384AAEB07C04B65;EUR;93.00;5.00;98.00
JetBrains;JetBrainsEUR;142;2D787688FF2B49FD;R000160079;visa;2019-05-24;UTC;Settled;A94B0A142788456F;EUR;439.00;23.00;462.00
JetBrains;JetBrainsEUR;142;13854FAF3EE54979;A000128494;visa;2019-06-07;UTC;Settled;DEA87D0D89CE4BBD;EUR;143.00;7.00;150.00
JetBrains;JetBrainsEUR;142;D3EC4127CF364399;C000209944;visa;2019-05-31;UTC;Settled;2B42C9F416084820;EUR;93.00;5.00;98.00
JetBrains;JetBrainsEUR;142;01BDFC194BC24F07;C000009462;mc;2019-05-23;UTC;Settled;8208AE2D2D894FAD;EUR;198.00;10.00;208.00
JetBrains;JetBrainsEUR;142;3BB93D327A004398;Z000179721;visa;2019-05-31;UTC;Settled;B8AC968C8EF64B29;EUR;732.00;38.00;770.00
JetBrains;JetBrainsEUR;142;34DA5BCEC19C41A9;C000168196;visa;2019-05-16;UTC;Settled;DF30E630A8304DEF;EUR;238.00;12.00;250.00
JetBrains;JetBrainsEUR;142;EEEB7C8F156A4236;A000160997;visa;2019-07-06;UTC;Settled;5337391C717549F9;EUR;185.00;10.00;195.00
JetBrains;JetBrainsEUR;142;BD617EF9D0DE45E4;Z000061519;visa;2019-04-20;UTC;Settled;6BCE0A483892431B;EUR;150.00;8.00;158.00
JetBrains;JetBrainsEUR;142;A4D06F551A294E45;R000037525;visa;2019-05-23;UTC;Settled;9B69C150198A4CA0;EUR;570.00;30.00;600.00
JetBrains;JetBrainsEUR;142;5361081650774868;C000000948;mc;2019-06-23;UTC;Settled;DCAF4FA856EB4496;EUR;266.00;14.00;280.00
JetBrains;JetBrainsEUR;142;2C91E238232A419D;A000039908;visa;2019-05-08;UTC;Settled;23182331C27C48BF;EUR;177.00;9.00;186.00
JetBrains;JetBrainsEUR;142;E59E4698D2A145D4;C000096721;mc;2019-05-17;UTC;Settled;B936E0623CC94E18;EUR;120.00;6.00;126.00
JetBrains;JetBrainsEUR;142;4B1D63D3E2D4409E;C000101106;mc;2019-05-29;UTC;Settled;4F657E52D4454B12;EUR;226.00;12.00;238.00
JetBrains;JetBrainsEUR;142;5138DBBE8F2B4006;C000005167;mc;2019-07-06;UTC;Settled;47B6432F7DB04D41;EUR;428.00;22.00;450.00
JetBrains;JetBrainsEUR;142;12E3B674BA7C4D75;C000211555;mc;2019-06-15;UTC;Settled;B65E910B9522446A;EUR;181.00;9.00;190.00
JetBrains;JetBrainsEUR;142;93042C0DB93F4B26;A000002347;mc;2019-05-30;UTC;Settled;50BFFCD4D33F4261;EUR;380.00;20.00;400.00
JetBrains;JetBrainsEUR;142;F5742DB0CF7B4300;C000127619;visa;2019-07-04;UTC;Settled;1A4071ED0FE4481B;EUR;152.00;8.00;160.00
JetBrains;JetBrainsEUR;142;7099AF3877374C65;E000097439;visa;2019-06-23;UTC;Settled;5588B3AA4E7B4864;EUR;152.00;8.00;160.00
JetBrains;JetBrainsEUR;142;D818F232D2C64D8B;R000188508;visa;2019-05-16;UTC;Settled;376B267F822F48C0;EUR;93.00;5.00;98.00
JetBrains;JetBrainsEUR;142;EF447E8D107A494C;C000215709;visa;2019-06-17;UTC;Settled;C8567C67133642C7;EUR;542.00;28.00;570.00
JetBrains;JetBrainsEUR;142;52C22D4632164042;E000039551;mc;2019-07-07;UTC;Settled;837799BE8E014152;EUR;190.00;10.00;200.00
JetBrains;JetBrainsEUR;142;C0276B1226DD4A8F;C000000042;mc;2019-05-13;UTC;Settled;A19080BB4D404C48;EUR;200.00;10.00;210.00
JetBrains;JetBrainsEUR;142;9D0ABFBC5C534EB9;E000109096;visa;2019-06-25;UTC;Settled;CEC89CA87FBD4238;EUR;507.00;27.00;534.00
JetBrains;JetBrainsEUR;142;D5AB684D023B4310;R000118498;visa;2019-06-03;UTC;Settled;7DB31D3A741C489C;EUR;152.00;8.00;160.00
JetBrains;JetBrainsEUR;142;D563D985E98D4747;C000009655;visa;2019-05-04;UTC;Settled;18334BB04F394FE9;EUR;439.00;23.00;462.00
JetBrains;JetBrainsEUR;142;85C32C038ED4464F;C000175499;mc;2019-04-26;UTC;Settled;F68DA88D8CC14624;EUR;80.00;4.00;84.00
JetBrains;JetBrainsEUR;142;36DA094E1CF2479F;C000002514;visa;2019-05-29;UTC;Settled;8BBA4DF720FB4ADA;EUR;186.00;10.00;196.00
JetBrains;JetBrainsEUR;142;FD1E3CAFC6A74494;Z000219014;visa;2019-06-11;UTC;Settled;7BA6AE0694634D1B;EUR;67.00;3.00;70.00
JetBrains;JetBrainsEUR;142;3A4EE514E1674411;E000083991;mc;2019-05-25;UTC;Settled;24751AC9D9E84104;EUR;190.00;10.00;200.00
JetBrains;JetBrainsEUR;142;09EFE7C954CE41A6;R000025442;visa;2019-05-22;UTC;Settled;F3564E85EB0448BD;EUR;371.00;19.00;390.00
JetBrains;JetBrainsEUR;142;FBF34966C00A4E67;E000029872;mc;2019-05-01;UTC;Settled;2E085F461F854A62;EUR;127.00;7.00;134.00
JetBrains;JetBrainsEUR;142;533C01410D4C4695;Z000085913;visa;2019-06-30;UTC;Settled;EC5144BD9A394145;EUR;708.00;37.00;745.00
JetBrains;JetBrainsEUR;142;FCA3753DCCE14A8A;Z000178713;visa;2019-07-07;UTC;Settled;0A20AD0E3D034415;EUR;315.00;17.00;332.00
JetBrains;JetBrainsEUR;142;32B7F6B337674376;C000116366;mc;2019-05-15;UTC;Settled;712FBC9015ED4FA4;EUR;120.00;6.00;126.00
JetBrains;JetBrainsEUR;142;185455C5F8BC4600;A000110812;visa;2019-05-03;UTC;Settled;E2806EBAFA604F0B;EUR;380.00;20.00;400.00
JetBrains;JetBrainsEUR;142;687C7531C0D947BA;R000103958;visa;2019-06-07;UTC;Settled;7907511BD9C842D3;EUR;67.00;3.00;70.00
JetBrains;JetBrainsEUR;142;2C0232C5D37C4C88;R000028564;visa;2019-05-08;UTC;Settled;34200A49A7BD462C;EUR;171.00;9.00;180.00
JetBrains;JetBrainsEUR;142;7F1F83A6E8F04D8D;R000108469;visa;2019-05-21;UTC;Settled;26FC21C53010428F;EUR;798.00;42.00;840.00
JetBrains;JetBrainsEUR;142;3C223014988943FD;A000142433;mc;2019-05-17;UTC;Settled;45AE94EB6FDE42C9;EUR;53.00;3.00;56.00
JetBrains;JetBrainsEUR;142;5A6BBE3FB84A400A;C000030109;mc;2019-06-11;UTC;Settled;AF8FE7A3F3924423;EUR;266.00;14.00;280.00
JetBrains;JetBrainsEUR;142;C28BC45FAD044FB8;E000155649;visa;2019-04-29;UTC;Settled;87BFE861C3124AFF;EUR;266.00;14.00;280.00
JetBrains;JetBrainsEUR;142;76052747E55246F5;R000024940;mc;2019-04-22;UTC;Settled;E88E1A30C38445C1;EUR;561.00;29.00;590.00
JetBrains;JetBrainsEUR;142;4621AE842702466D;R000173566;visa;2019-05-11;UTC;Settled;0FE8639A24724907;EUR;561.00;29.00;590.00
JetBrains;JetBrainsEUR;142;55F30A00EEF54D33;E000090863;visa;2019-05-15;UTC;Settled;B81CC5B430CD496B;EUR;238.00;12.00;250.00
JetBrains;JetBrainsEUR;142;43A3362822FF4EAF;E000096231;mc;2019-04-30;UTC;Settled;1E8799697E014567;EUR;594.00;31.00;625.00
JetBrains;JetBrainsEUR;142;36ADCEF3A4F846C8;Z000014372;mc;2019-04-17;UTC;Settled;65E2CC6DCE1944C7;EUR;80.00;4.00;84.00
JetBrains;JetBrainsEUR;142;2CBED55A90704452;A000150817;visa;2019-05-15;UTC;Settled;4CECA39A72DC4921;EUR;19.00;1.00;20.00
JetBrains;JetBrainsEUR;142;E90EFE7FB7E54B27;C000197861;visa;2019-05-23;UTC;Settled;7EA187776BA94A72;EUR;190.00;10.00;200.00
JetBrains;JetBrainsEUR;142;A76020917BCB409E;E000210210;visa;2019-06-18;UTC;Settled;F2F9B75741894069;EUR;822.00;43.00;865.00
JetBrains;JetBrainsEUR;142;8DEC1E9B633C466E;A000190250;visa;2019-07-04;UTC;Settled;C58AD928D85C46ED;EUR;131.00;7.00;138.00
JetBrains;JetBrainsEUR;142;8054B324E7CE431A;C000113809;visa;2019-05-22;UTC;Settled;1660DD35369746A7;EUR;201.00;11.00;212.00
JetBrains;JetBrainsEUR;142;5641BF2B1E0646CB;C000160414;mc;2019-05-15;UTC;Settled;F084ACE3910649BD;EUR;428.00;22.00;450.00
JetBrains;JetBrainsEUR;142;761DDFAC71FD4BE9;A000063412;mc;2019-05-18;UTC;Settled;72A4E14DFE1841D0;EUR;618.00;32.00;650.00
JetBrains;JetBrainsEUR;142;D2198517D81C4941;E000003874;visa;2019-07-02;UTC;Settled;E614FA6C622C499D;EUR;637.00;33.00;670.00
JetBrains;JetBrainsEUR;142;BBFDF2573215412F;R000027409;mc;2019-06-04;UTC;Settled;371F2C0E7A7344DF;EUR;336.00;18.00;354.00
JetBrains;JetBrainsEUR;142;460E68F728D94160;C000099557;mc;2019-06-12;UTC;Settled;6200175053104077;EUR;89.00;5.00;94.00
JetBrains;JetBrainsEUR;142;9B682637E4EA44ED;Z000147101;visa;2019-04-22;UTC;Settled;4EEC972797194932;EUR;257.00;13.00;270.00
JetBrains;JetBrainsEUR;142;A15466CA1EF24BD8;Z000057617;visa;2019-05-22;UTC;Settled;476E19F41C2145D9;EUR;152.00;8.00;160.00
JetBrains;JetBrainsEUR;142;35B5957D41F84EF3;Z000156180;visa;2019-06-28;UTC;Settled;B35DB953759E4DAE;EUR;190.00;10.00;200.00
JetBrains;JetBrainsEUR;142;AD1133D65C864E1A;R000029438;visa;2019-05-01;UTC;Settled;37DD0A84530945DC;EUR;171.00;9.00;180.00
JetBrains;JetBrainsEUR;142;DF26E48FC56649DE;R000027611;visa;2019-06-20;UTC;Settled;3C7F327BF76841CE;EUR;219.00;11.00;230.00
JetBrains;JetBrainsEUR;142;27CD2D0D70E2402C;R000192596;mc;2019-04-25;UTC;Settled;AEBFDAD4AB8F459A;EUR;76.00;4.00;80.00
JetBrains;JetBrainsEUR;142;3B4454408EF84CED;E000192908;mc;2019-06-12;UTC;Settled;3C6D46A62E3F42FE;EUR;209.00;11.00;220.00
JetBrains;JetBrainsEUR;142;668D50096EF84251;E000110864;visa;2019-05-15;UTC;Settled;5541F18B97224782;EUR;156.00;8.00;164.00
JetBrains;JetBrainsEUR;142;EE81E8786998468B;A000128510;visa;2019-07-08;UTC;Settled;1DAE517963E747E2;EUR;542.00;28.00;570.00
JetBrains;JetBrainsEUR;142;3BC4F5301B76465F;E000181920;visa;2019-04-19;UTC;Settled;8EA1AEA2D5EE49C5;EUR;399.00;21.00;420.00
JetBrains;JetBrainsEUR;142;D89A9C0E6F374C4C;A000166059;visa;2019-05-15;UTC;Settled;142DB8ED23624BC3;EUR;152.00;8.00;160.00
JetBrains;JetBrainsEUR;142;DC7AACC4903F49EF;A000035874;visa;2019-07-08;UTC;Settled;75A51AC8BE3F43A5;EUR;947.00;50.00;997.00
JetBrains;JetBrainsEUR;142;670441125C5145A2;E000084196;mc;2019-05-17;UTC;Settled;EA94762891324438;EUR;741.00;39.00;780.00
JetBrains;JetBrainsEUR;142;FB744763418C45DA;C000187693;mc;2019-05-04;UTC;Settled;66899F7B35EC45DF;EUR;472.00;25.00;497.00
JetBrains;JetBrainsEUR;142;1DD7582B48094B0E;R000129755;mc;2019-06-02;UTC;Settled;F4701A4B060C42CE;EUR;926.00;49.00;975.00
JetBrains;JetBrainsEUR;142;939F935971CD4BB6;Z000104455;visa;2019-05-02;UTC;Settled;3FB43060F5DF4726;EUR;152.00;8.00;160.00
JetBrains;JetBrainsEUR;142;BA50AD30DD7F49B8;Z000157824;visa;2019-05-13;UTC;Settled;B4943E4726AE4BF0;EUR;158.00;8.00;166.00
JetBrains;JetBrainsEUR;142;B58B1BEEB14049DC;A000038036;visa;2019-05-31;UTC;Settled;865285C467DF4CDA;EUR;232.00;12.00;244.00
JetBrains;JetBrainsEUR;142;71D401080DA44AC7;A000137692;visa;2019-04-26;UTC;Settled;9BB44464D4C249B0;EUR;595.00;31.00;626.00
JetBrains;JetBrainsEUR;142;E7C7056C87AB4285;A000007691;mc;2019-05-23;UTC;Settled;B12D79EE3A534702;EUR;247.00;13.00;260.00
JetBrains;JetBrainsEUR;142;0401E343928244CD;E000144316;visa;2019-05-10;UTC;Settled;765DA7E544CF49CF;EUR;144.00;8.00;152.00
JetBrains;JetBrainsEUR;142;18D1695722D64C33;C000081828;visa;2019-05-13;UTC;Settled;B3971ED5843041CC;EUR;362.00;19.00;381.00
JetBrains;JetBrainsEUR;142;6F7FBD87F79E48FC;E000179373;visa;2019-07-07;UTC;Settled;C2F4ADA47013447D;EUR;504.00;26.00;530.00
JetBrains;JetBrainsEUR;142;5694C5341BF84940;A000062526;mc;2019-06-13;UTC;Settled;3A06FEB55BF74C23;EUR;213.00;11.00;224.00
JetBrains;JetBrainsEUR;142;6A9C989F35B84073;E000024003;mc;2019-05-04;UTC;Settled;7D3AB579E4874D8E;EUR;93.00;5.00;98.00
JetBrains;JetBrainsEUR;142;F804862FB7204AEF;R000041007;mc;2019-05-26;UTC;Settled;F331AAF4ED4341E5;EUR;133.00;7.00;140.00
JetBrains;JetBrainsEUR;142;C7AC17DC6E0E4603;E000154351;visa;2019-04-29;UTC;Settled;9BAE051EF8EB4213;EUR;95.00;5.00;100.00
JetBrains;JetBrainsEUR;142;B7B1D09F570D4EF1;C000059985;visa;2019-05-25;UTC;Settled;90007D90915B43CC;EUR;784.00;41.00;825.00
JetBrains;JetBrainsEUR;142;CF36DF1B7B2843D8;C000154277;mc;2019-07-03;UTC;Settled;38F938E0F8604089;EUR;148.00;8.00;156.00
JetBrains;JetBrainsEUR;142;A8914A0E317349E9;Z000027640;visa;2019-06-10;UTC;Settled;E1E8A1235BDF4BCD;EUR;38.00;2.00;40.00
JetBrains;JetBrainsEUR;142;9AFE72FEB20B4D30;E000175430;visa;2019-05-16;UTC;Settled;98F0B6D6B81649FF;EUR;167.00;9.00;176.00
