COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsUSD;141;DE9EF70A8BA644DB;C000017735;mc;2019-03-31;UTC;Settled;719D7A2314404C41;USD;272.00;14.00;286.00
JetBrains;JetBrainsUSD;141;BE1EBB7633B84687;E000014418;mc;2019-03-14;UTC;Settled;76B83FA2E0104814;USD;608.00;32.00;640.00
JetBrains;JetBrainsUSD;141;BAAB37B6F193464B;A000078519;visa;2019-04-03;UTC;Settled;08345A383BFB4858;USD;200.00;10.00;210.00
JetBrains;JetBrainsUSD;141;A540AAA837B749AA;R000149293;mc;2019-03-28;UTC;Settled;FDC5F908F06B4D2F;USD;703.00;37.00;740.00
JetBrains;JetBrainsUSD;141;1D0D959EF8E64B89;C000110400;mc;2019-02-25;UTC;Settled;708CDAE9AC864159;USD;228.00;12.00;240.00
JetBrains;JetBrainsUSD;141;81DE374A3B354C41;C000151826;visa;2019-01-16;UTC;Settled;A5257B3C32F3424F;USD;432.00;23.00;455.00
JetBrains;JetBrainsUSD;141;70ED978A8503405F;C000103091;visa;2019-02-22;UTC;Settled;B6FC472E47884F7E;USD;179.00;9.00;188.00
JetBrains;JetBrainsUSD;141;0AA677C3CA8D4741;E000144685;visa;2019-02-10;UTC;Settled;732F7ECA56DF4F69;USD;133.00;7.00;140.00
JetBrains;JetBrainsUSD;141;965416CCEEC14220;Z000169068;visa;2019-01-26;UTC;Settled;C1047DBDA5D641BF;USD;112.00;6.00;118.00
JetBrains;JetBrainsUSD;141;FCD9EC27CED44F5A;A000218010;mc;2019-01-29;UTC;Settled;D213E108A768489A;USD;694.00;36.00;730.00
JetBrains;JetBrainsUSD;141;2F13FDDEC3264131;C000145463;visa;2018-12-20;UTC;Settled;60490BC315A34DE4;USD;390.00;20.00;410.00
JetBrains;JetBrainsUSD;141;237B586E9D1145B4;E000070168;visa;2019-01-03;UTC;Settled;EB4EF130BAC5444D;USD;190.00;10.00;200.00
JetBrains;JetBrainsUSD;141;F5537F77AE9D4BA1;R000027354;mc;2018-12-21;UTC;Settled;3231F2C4B45D4EA7;USD;190.00;10.00;200.00
JetBrains;JetBrainsUSD;141;0F7247017CFC497E;E000059113;visa;2019-01-04;UTC;Settled;0D537AED82BA4F34;USD;67.00;3.00;70.00
JetBrains;JetBrainsUSD;141;1F211A2A4BFD4AB8;R000074109;visa;2018-12-26;UTC;Settled;82744B65965D4601;USD;865.00;45.00;910.00
JetBrains;JetBrainsUSD;141;3FF606F0D45843D5;R000005132;visa;2018-12-17;UTC;Settled;BDA2BC28E9C848C1;USD;53.00;3.00;56.00
JetBrains;JetBrainsUSD;141;6599252B7EAA46D8;E000209092;mc;2019-04-05;UTC;Settled;175FB270930F462C;USD;141.00;7.00;148.00
JetBrains;JetBrainsUSD;141;9DD221F979314EE2;R000093918;visa;2019-04-15;UTC;Settled;D164A47CCD4D4B8C;USD;171.00;9.00;180.00
JetBrains;JetBrainsUSD;141;0BBF65A0AC934425;E000174557;visa;2019-03-31;UTC;Settled;31131C77ABD74CF1;USD;171.00;9.00;180.00
JetBrains;JetBrainsUSD;141;CED499A5921C4FBE;A000128877;visa;2018-12-17;UTC;Settled;D52D2E1D210A49CA;USD;67.00;3.00;70.00
JetBrains;JetBrainsUSD;141;BA0D2621678C4564;R000083356;visa;2019-02-24;UTC;Settled;8F3DB1AC484C4935;USD;665.00;35.00;700.00
JetBrains;JetBrainsUSD;141;0A08274574B641F7;A000058343;mc;2019-02-25;UTC;Settled;A67581E517454EA5;USD;238.00;12.00;250.00
JetBrains;JetBrainsUSD;141;A78E4EC161994FE1;R000002963;visa;2019-02-01;UTC;Settled;0B0C89535AB44118;USD;276.00;14.00;290.00
JetBrains;JetBrainsUSD;141;03FDEB9C6ACC409D;C000103547;visa;2019-01-01;UTC;Settled;3E052A243EDB4B9C;USD;102.00;5.00;107.00
JetBrains;JetBrainsUSD;141;E7698B68EE1B42A2;R000053165;visa;2019-03-12;UTC;Settled;1DFFA6AFD63A4F60;USD;409.00;21.00;430.00
JetBrains;JetBrainsUSD;141;76AFB8AF67DD4CDF;E000049143;visa;2018-12-27;UTC;Settled;148F7964EC134813;USD;347.00;18.00;365.00
JetBrains;JetBrainsUSD;141;21B1DB9F56374D29;C000134337;visa;2019-01-06;UTC;Settled;3203503145B6467A;USD;636.00;33.00;669.00
JetBrains;JetBrainsUSD;141;84FECC6BA8D74224;R000102338;visa;2019-02-02;UTC;Settled;EE28FD8979084BEE;USD;67.00;3.00;70.00
JetBrains;JetBrainsUSD;141;92539D1FBBA646FB;A000156761;visa;2018-12-24;UTC;Settled;9CFD527B80C14545;USD;124.00;6.00;130.00
JetBrains;JetBrainsUSD;141;2C38DF72ACD94FF1;E000151807;visa;2019-02-19;UTC;Settled;CD65D8DFAA374027;USD;171.00;9.00;180.00
JetBrains;JetBrainsUSD;141;A70BE5B20DC14C7A;R000009262;mc;2019-01-11;UTC;Settled;AA650EADB55340E2;USD;133.00;7.00;140.00
JetBrains;JetBrainsUSD;141;EAAB2A7FCDE9492E;R000115118;visa;2019-03-17;UTC;Settled;01820B0095F1437C;USD;371.00;19.00;390.00
JetBrains;JetBrainsUSD;141;DE8DA8B737E64D4E;A000207539;visa;2019-04-10;UTC;Settled;CD0993FDD48846C0;USD;333.00;17.00;350.00
JetBrains;JetBrainsUSD;141;3703840FB0B14B49;Z000186543;visa;2019-04-02;UTC;Settled;1AD74BD5BCDB4EA2;USD;262.00;14.00;276.00
JetBrains;JetBrainsUSD;141;198583413B43428C;Z000034510;visa;2019-01-25;UTC;Settled;BD50DE620FF94EE3;USD;190.00;10.00;200.00
JetBrains;JetBrainsUSD;141;1F01F3C5CD724249;Z000026756;mc;2019-04-12;UTC;Settled;B1106D05E8E6496A;USD;380.00;20.00;400.00
JetBrains;JetBrainsUSD;141;C1897FBD62CC4C44;Z000166505;mc;2019-01-05;UTC;Settled;BA4C7EF931D14F88;USD;1031.00;54.00;1085.00
JetBrains;JetBrainsUSD;141;10C62C0C80A748BE;C000137329;visa;2019-03-31;UTC;Settled;0B58ADA2825040B5;USD;722.00;38.00;760.00
JetBrains;JetBrainsUSD;141;D34C4AA12B944A4C;R000085075;mc;2019-04-09;UTC;Settled;95592A04600F47E1;USD;715.00;38.00;753.00
JetBrains;JetBrainsUSD;141;962F8A6F41E5403B;E000098306;mc;2019-01-18;UTC;Settled;4DA76C0F61D04550;USD;188.00;10.00;198.00
JetBrains;JetBrainsUSD;141;9BBCF0BF2A6B4E35;Z000078919;visa;2019-02-21;UTC;Settled;8C6E206633DB4448;USD;224.00;12.00;236.00
JetBrains;JetBrainsUSD;141;7F15F676CFDE4030;E000195730;visa;2019-01-29;UTC;Settled;3DDCF9D6302C4DD2;USD;133.00;7.00;140.00
JetBrains;JetBrainsUSD;141;D2BC84CC817A4902;A000219548;visa;2019-04-10;UTC;Settled;A40D732A541C4E64;USD;247.00;13.00;260.00
JetBrains;JetBrainsUSD;141;C480C45BD8214CB2;Z000041762;visa;2019-02-04;UTC;Settled;88EACAEF2172454B;USD;380.00;20.00;400.00
JetBrains;JetBrainsUSD;141;D6911B49E8794568;C000077708;mc;2019-03-23;UTC;Settled;81335DA845164AA9;USD;40.00;2.00;42.00
JetBrains;JetBrainsUSD;141;B06CF396D0384EAE;R000071300;mc;2019-01-31;UTC;Settled;0D10D3B2A3CC4C71;USD;48.00;2.00;50.00
JetBrains;JetBrainsUSD;141;B27D0ACBD34D417A;A000048103;visa;2019-04-07;UTC;Settled;677215F4A73448AF;USD;143.00;7.00;150.00
JetBrains;JetBrainsUSD;141;604378990F9942A4;A000094968;visa;2019-02-19;UTC;Settled;D8471015AF7C4A11;USD;594.00;31.00;625.00
JetBrains;JetBrainsUSD;141;E998B13AB0F640E7;Z000165923;visa;2019-02-28;UTC;Settled;86D109ABC9C0488B;USD;190.00;10.00;200.00
JetBrains;JetBrainsUSD;141;F037C643A5D64D03;Z000123349;visa;2019-01-27;UTC;Settled;93FBB75BCF504ED7;USD;594.00;31.00;625.00
JetBrains;JetBrainsUSD;141;7B72CAB8006B4735;R000208241;visa;2019-03-15;UTC;Settled;60236FBDE9864BCB;USD;389.00;20.00;409.00
JetBrains;JetBrainsUSD;141;BAEC44895F52414A;R000046951;mc;2019-04-15;UTC;Settled;BA34070562D347AF;USD;285.00;15.00;300.00
JetBrains;JetBrainsUSD;141;A4066844ECEC44C7;C000178128;visa;2019-01-08;UTC;Settled;BF88982DC80040B9;USD;194.00;10.00;204.00
JetBrains;JetBrainsUSD;141;23A90CFA4B4B4B56;E000095927;visa;2019-01-30;UTC;Settled;B034555D68794DA2;USD;428.00;22.00;450.00
JetBrains;JetBrainsUSD;141;89AD0CA082B1475F;C000047467;visa;2019-04-10;UTC;Settled;7020954896ED4573;USD;722.00;38.00;760.00
JetBrains;JetBrainsUSD;141;14F52519245D4AFD;A000138323;visa;2019-01-21;UTC;Settled;689DD806FC704F79;USD;53.00;3.00;56.00
JetBrains;JetBrainsUSD;141;F7868468926A4ACA;R000187137;mc;2019-02-27;UTC;Settled;C4CCD151E7A244F8;USD;507.00;27.00;534.00
JetBrains;JetBrainsUSD;141;EE7EDAE70A9A463F;Z000198520;visa;2019-01-18;UTC;Settled;E698FEC0F0514AA8;USD;27.00;1.00;28.00
JetBrains;JetBrainsUSD;141;1C701B3736F44998;C000033764;visa;2019-01-11;UTC;Settled;EA1E625625C24A30;USD;475.00;25.00;500.00
JetBrains;JetBrainsUSD;141;73B99C2ECDEB4EBA;C000071538;visa;2019-04-13;UTC;Settled;7B178AD813474427;USD;70.00;4.00;74.00
JetBrains;JetBrainsUSD;141;3C8C8DD22DC44CB9;R000215190;visa;2019-01-07;UTC;Settled;F5EBF24FC189412B;USD;57.00;3.00;60.00
JetBrains;JetBrainsUSD;141;6C9CCE97581946CA;R000054890;visa;2019-02-03;UTC;Settled;C88140D63D7E40C4;USD;171.00;9.00;180.00
JetBrains;JetBrainsUSD;141;004EE7B3374D4AD9;A000208629;visa;2019-03-01;UTC;Settled;8E1B982D755B490F;USD;156.00;8.00;164.00
JetBrains;JetBrainsUSD;141;480606689A07406C;C000205166;visa;2019-04-10;UTC;Settled;C37181A106DE4274;USD;475.00;25.00;500.00
JetBrains;JetBrainsUSD;141;F1130F2A6F3349AD;R000059743;visa;2018-12-26;UTC;Settled;1EDB22958B224D7B;USD;340.00;18.00;358.00
JetBrains;JetBrainsUSD;141;892E3BD5DD5A4D4C;Z000195431;visa;2019-03-30;UTC;Settled;A5B002C9C6664C67;USD;442.00;23.00;465.00
JetBrains;JetBrainsUSD;141;7DED892B4B054C9F;Z000207421;visa;2019-03-26;UTC;Settled;60090455D93A45EC;USD;171.00;9.00;180.00
JetBrains;JetBrainsUSD;141;1870536608F248A8;R000017000;visa;2019-01-22;UTC;Settled;DAF73B2041C84680;USD;38.00;2.00;40.00
JetBrains;JetBrainsUSD;141;CC2F0726744D4C38;C000084889;visa;2019-04-13;UTC;Settled;108558639311494D;USD;272.00;14.00;286.00
JetBrains;JetBrainsUSD;141;D3DCFD2072E4481E;C000014864;visa;2019-01-05;UTC;Settled;22AC1FFE75504493;USD;95.00;5.00;100.00
JetBrains;JetBrainsUSD;141;2DD68E86C34E48C5;R000200755;mc;2019-01-01;UTC;Settled;055315694C5A4E2F;USD;466.00;24.00;490.00
JetBrains;JetBrainsUSD;141;F25D9726C8DE4065;A000068212;mc;2019-03-06;UTC;Settled;01A86A500E2F499B;USD;228.00;12.00;240.00
JetBrains;JetBrainsUSD;141;3951B5BAB4FE4F88;C000144524;mc;2019-01-04;UTC;Settled;91A81FC3A0524120;USD;76.00;4.00;80.00
JetBrains;JetBrainsUSD;141;7C5BBAD0C02046A4;E000124278;visa;2019-01-31;UTC;Settled;9655D2938D0B4656;USD;247.00;13.00;260.00
JetBrains;JetBrainsUSD;141;72CE29CBD20742AC;R000030998;mc;2019-01-15;UTC;Settled;BED47E4DE2574283;USD;19.00;1.00;20.00
JetBrains;JetBrainsUSD;141;C99DDF9199024C5E;R000205581;visa;2019-03-08;UTC;Settled;9370D2DD915F47F6;USD;106.00;6.00;112.00
JetBrains;JetBrainsUSD;141;73E70EDEB31341C8;E000108207;visa;2019-01-08;UTC;Settled;1C9D95D2BC2D403C;USD;466.00;24.00;490.00
JetBrains;JetBrainsUSD;141;CEAB0D4EAAE34C7D;R000134686;visa;2019-03-24;UTC;Settled;37005D2FABA04C5E;USD;296.00;16.00;312.00
JetBrains;JetBrainsUSD;141;6CC2455068024198;C000160642;mc;2019-03-24;UTC;Settled;05E7A25D9F43449C;USD;53.00;3.00;56.00
JetBrains;JetBrainsUSD;141;288243796409445D;C000126322;visa;2019-01-24;UTC;Settled;24EA5C7981024959;USD;114.00;6.00;120.00
JetBrains;JetBrainsUSD;141;35A62222145D4579;Z000116957;visa;2019-01-16;UTC;Settled;7BA8755F6C2143BE;USD;665.00;35.00;700.00
JetBrains;JetBrainsUSD;141;DDE130BD79E84BB8;E000174739;visa;2018-12-29;UTC;Settled;CBBF9302D9114BFF;USD;152.00;8.00;160.00
JetBrains;JetBrainsUSD;141;F041C64ADE064FB9;E000096787;visa;2018-12-26;UTC;Settled;2DE34D959E0B479D;USD;40.00;2.00;42.00
JetBrains;JetBrainsUSD;141;4299946EA0614230;A000090436;mc;2018-12-27;UTC;Settled;663CBB00EDFF41AD;USD;168.00;9.00;177.00
JetBrains;JetBrainsUSD;141;F5CB16A94CE74E08;Z000072588;mc;2018-12-29;UTC;Settled;0DFE9065B7BA469F;USD;228.00;12.00;240.00
JetBrains;JetBrainsUSD;141;4EDDC0BC6CE349D9;R000208190;visa;2019-01-08;UTC;Settled;6A5CB7B0A2E34CDD;USD;494.00;26.00;520.00
JetBrains;JetBrainsUSD;141;4749BE5010B940A4;Z000180729;visa;2019-01-07;UTC;Settled;E8139632C5E84C48;USD;485.00;25.00;510.00
JetBrains;JetBrainsUSD;141;5FA6A2C8A0DA4C1B;E000037399;visa;2019-02-27;UTC;Settled;3736A39797304107;USD;475.00;25.00;500.00
JetBrains;JetBrainsUSD;141;35FF98CE21F04B3D;Z000052511;visa;2018-12-27;UTC;Settled;3950B886B79B470C;USD;342.00;18.00;360.00
JetBrains;JetBrainsUSD;141;1F18E49B695A4A4A;Z000012512;visa;2018-12-31;UTC;Settled;7A7447CE6BD144A4;USD;143.00;7.00;150.00
JetBrains;JetBrainsUSD;141;9917FF4231364948;A000053084;visa;2019-03-09;UTC;Settled;836DDED767C941E7;USD;855.00;45.00;900.00
JetBrains;JetBrainsUSD;141;2F1707FBCEBD4C0E;C000017938;mc;2018-12-26;UTC;Settled;B08FD305F1744E5F;USD;371.00;19.00;390.00
JetBrains;JetBrainsUSD;141;764D207497964C46;C000053915;visa;2019-01-20;UTC;Settled;53D3D76A381C4D70;USD;285.00;15.00;300.00
JetBrains;JetBrainsUSD;141;12F97455EA614F27;A000077369;visa;2018-12-22;UTC;Settled;70FBD018C36141DD;USD;475.00;25.00;500.00
JetBrains;JetBrainsUSD;141;996C643C488F472A;A000042987;mc;2019-03-30;UTC;Settled;8EEA19B78E694475;USD;342.00;18.00;360.00
JetBrains;JetBrainsUSD;141;B6BF0BA4CCDE425F;R000007938;visa;2019-03-24;UTC;Settled;AE1313D7BAF148AE;USD;238.00;12.00;250.00
JetBrains;JetBrainsUSD;141;232A1A1318FE4455;R000051495;visa;2018-12-24;UTC;Settled;A0CE8981E523427C;USD;228.00;12.00;240.00
JetBrains;JetBrainsUSD;141;965242767C7E4A9D;E000091545;visa;2019-01-13;UTC;Settled;9D1C606B6669435C;USD;143.00;7.00;150.00
JetBrains;JetBrainsUSD;141;D3DFD0DC5CFE4E9D;E000163848;visa;2019-04-12;UTC;Settled;A6188DEA59574A69;USD;473.00;25.00;498.00
JetBrains;JetBrainsUSD;141;B1BDE764AEF44F16;E000018235;visa;2019-01-09;UTC;Settled;DB00C8CD267440AC;USD;133.00;7.00;140.00
JetBrains;JetBrainsUSD;141;6A3492130A2345FF;Z000184289;visa;2019-02-13;UTC;Settled;D3FE5EEC9B49411B;USD;157.00;8.00;165.00
JetBrains;JetBrainsUSD;141;27E4459C72104285;E000119151;visa;2019-03-25;UTC;Settled;B92A053B64B94E2C;USD;539.00;28.00;567.00
JetBrains;JetBrainsUSD;141;1C42BA6812744BC3;E000066629;visa;2019-03-18;UTC;Settled;417FF8F031874352;USD;57.00;3.00;60.00
JetBrains;JetBrainsUSD;141;A98266A106A747EF;A000060772;visa;2019-04-03;UTC;Settled;B50A6AC4A79C4F68;USD;133.00;7.00;140.00
JetBrains;JetBrainsUSD;141;833ECDDB76E340E3;C000154056;visa;2019-01-11;UTC;Settled;A6B590B789014FE5;USD;502.00;26.00;528.00
JetBrains;JetBrainsUSD;141;88269E39945242BA;R000135130;mc;2018-12-19;UTC;Settled;1ADDBEDFD15B41E8;USD;627.00;33.00;660.00
JetBrains;JetBrainsUSD;141;E0FF40893D0F46ED;A000005983;visa;2019-03-22;UTC;Settled;513165863EF949E6;USD;80.00;4.00;84.00
JetBrains;JetBrainsUSD;141;22127A579DF34478;Z000168229;visa;2019-03-18;UTC;Settled;2D7422C21BA34673;USD;570.00;30.00;600.00
JetBrains;JetBrainsUSD;141;92FA1EF46D094AC3;A000124621;visa;2019-01-27;UTC;Settled;4E8D6F15752041FB;USD;95.00;5.00;100.00
JetBrains;JetBrainsUSD;141;C5D7E085218A42AC;C000085132;visa;2018-12-29;UTC;Settled;42DED8CB0A014509;USD;380.00;20.00;400.00
JetBrains;JetBrainsUSD;141;C568360A999340DB;C000113247;visa;2019-04-06;UTC;Settled;1C98999D559B4A46;USD;696.00;37.00;733.00
JetBrains;JetBrainsUSD;141;1E67E27D27174A12;A000166248;visa;2019-01-02;UTC;Settled;D709EE339577431E;USD;363.00;19.00;382.00
JetBrains;JetBrainsUSD;141;72A158F955B54A48;E000007839;mc;2019-02-26;UTC;Settled;DA90F78852974FDA;USD;160.00;8.00;168.00
JetBrains;JetBrainsUSD;141;3B1D5A5573724CAD;C000205429;visa;2019-02-24;UTC;Settled;8BF6F2F6101E49A6;USD;500.00;26.00;526.00
JetBrains;JetBrainsUSD;141;2C19200BDF60437A;R000150544;mc;2019-02-24;UTC;Settled;027A2557FAED4A64;USD;291.00;15.00;306.00
JetBrains;JetBrainsUSD;141;B2ACD537ECC64872;C000162368;visa;2019-03-20;UTC;Settled;F5332E064745493C;USD;152.00;8.00;160.00
JetBrains;JetBrainsUSD;141;6A9FCE427787415D;Z000065359;mc;2018-12-26;UTC;Settled;86D169AF894442D4;USD;114.00;6.00;120.00
JetBrains;JetBrainsUSD;141;A3CFE5406519442E;C000172823;mc;2019-03-22;UTC;Settled;E6546D46B71148BA;USD;75.00;4.00;79.00
JetBrains;JetBrainsUSD;141;A6878BD28E8042CA;R000174839;visa;2019-02-06;UTC;Settled;6E001F0FB437460E;USD;233.00;12.00;245.00
JetBrains;JetBrainsUSD;141;36F075AED8A04DD2;C000084662;visa;2019-04-08;UTC;Settled;88E9EF5942394C94;USD;106.00;6.00;112.00
JetBrains;JetBrainsUSD;141;B0878216FF9748A2;C000069581;mc;2018-12-19;UTC;Settled;D1AAF1D4B197487D;USD;561.00;29.00;590.00
JetBrains;JetBrainsUSD;141;A946644A0AC14B9C;A000114677;visa;2018-12-22;UTC;Settled;940FB6BBC578440D;USD;133.00;7.00;140.00
JetBrains;JetBrainsUSD;141;0495FFF0444F4A93;E000020921;mc;2019-03-17;UTC;Settled;D9D613E98F854469;USD;67.00;3.00;70.00
JetBrains;JetBrainsUSD;141;B553045F0E914D51;R000146394;mc;2019-02-13;UTC;Settled;61F175C4595A4473;USD;238.00;12.00;250.00
JetBrains;JetBrainsUSD;141;5556783975AD4E90;A000016734;visa;2018-12-21;UTC;Settled;CD720F4FF2194BB4;USD;618.00;32.00;650.00
JetBrains;JetBrainsUSD;141;F4C46841F8B24CBB;C000164250;mc;2019-01-11;UTC;Settled;828ED97A1838450F;USD;713.00;37.00;750.00
