COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsGBP;139;79C371522195464C;Z000213207;visa;2018-06-08;UTC;Settled;45B388D273694964;GBP;306.00;16.00;322.00
JetBrains;JetBrainsGBP;139;7EB0EA1A8C4D42BF;A000178833;visa;2018-07-21;UTC;Settled;EE4EDDC86CD949CC;GBP;80.00;4.00;84.00
JetBrains;JetBrainsGBP;139;A66D9ED6C7EC4E92;E000097415;visa;2018-08-02;UTC;Settled;1F550CEEEB404069;GBP;67.00;3.00;70.00
JetBrains;JetBrainsGBP;139;6171A4FBF5A74738;E000057627;mc;2018-04-22;UTC;Settled;8D96B28D3D5845BC;GBP;489.00;26.00;515.00
JetBrains;JetBrainsGBP;139;3C8D8BCD07164346;A000090094;mc;2018-05-06;UTC;Settled;E449C1DF104049DC;GBP;162.00;8.00;170.00
JetBrains;JetBrainsGBP;139;B2A678DF48744CAF;Z000105525;visa;2018-06-27;UTC;Settled;93FD921EDB8A4BC8;GBP;632.00;33.00;665.00
JetBrains;JetBrainsGBP;139;0FE3A200C91C4452;E000038182;mc;2018-06-11;UTC;Settled;DAAB0B5880764290;GBP;200.00;10.00;210.00
JetBrains;JetBrainsGBP;139;73A0D81045564F49;A000076265;visa;2018-05-05;UTC;Settled;9BFE57A1022B49EC;GBP;62.00;3.00;65.00
JetBrains;JetBrainsGBP;139;118AF43E296947B3;Z000073761;visa;2018-06-05;UTC;Settled;A31777B14B444FB6;GBP;1226.00;64.00;1290.00
JetBrains;JetBrainsGBP;139;D7FBBBAED6AA4EAF;Z000190574;visa;2018-05-06;UTC;Settled;02C99DF4B2BF4162;GBP;133.00;7.00;140.00
JetBrains;JetBrainsGBP;139;384974DFCAF941D5;R000023829;visa;2018-08-10;UTC;Settled;CB87493561D445F9;GBP;361.00;19.00;380.00
JetBrains;JetBrainsGBP;139;04F1E01F14E34951;R000215820;mc;2018-05-02;UTC;Settled;57CB5BBEEB474BE1;GBP;27.00;1.00;28.00
JetBrains;JetBrainsGBP;139;AC7F5D6E4E2D476A;C000026599;visa;2018-08-13;UTC;Settled;CC99ABF6A9264DA4;GBP;160.00;8.00;168.00
JetBrains;JetBrainsGBP;139;C6F5D510B4214FBD;C000170927;visa;2018-06-13;UTC;Settled;49E4C30A7BB343C4;GBP;148.00;8.00;156.00
JetBrains;JetBrainsGBP;139;3B4EF950D18844CD;E000131706;visa;2018-04-22;UTC;Settled;DC0DFB081E96496A;GBP;719.00;38.00;757.00
JetBrains;JetBrainsGBP;139;5CB7B003020E4373;C000138207;mc;2018-07-22;UTC;Settled;709B310C6697429E;GBP;600.00;32.00;632.00
JetBrains;JetBrainsGBP;139;1989897674704114;Z000064962;visa;2018-08-01;UTC;Settled;6B7DC48AD0704605;GBP;238.00;12.00;250.00
JetBrains;JetBrainsGBP;139;E300DA06E8A845B0;C000064741;visa;2018-06-03;UTC;Settled;E9D05C0E8C334BE9;GBP;171.00;9.00;180.00
JetBrains;JetBrainsGBP;139;17BD7CDD4AA340C3;E000042791;mc;2018-07-13;UTC;Settled;83497020897545ED;GBP;38.00;2.00;40.00
JetBrains;JetBrainsGBP;139;CF8EAC6BC5044115;Z000175866;mc;2018-07-24;UTC;Settled;82B773BC50ED4BFF;GBP;380.00;20.00;400.00
JetBrains;JetBrainsGBP;139;3635E90ED4D9416F;R000058254;visa;2018-06-24;UTC;Settled;8D84CB8D6FD840B6;GBP;556.00;29.00;585.00
JetBrains;JetBrainsGBP;139;52F123BFE1FA48DC;Z000175021;visa;2018-07-10;UTC;Settled;7FE4A5F1A7474D2F;GBP;433.00;23.00;456.00
JetBrains;JetBrainsGBP;139;F2AB495362D04D85;E000086577;visa;2018-05-25;UTC;Settled;34D83F8FB5ED4BD9;GBP;230.00;12.00;242.00
JetBrains;JetBrainsGBP;139;528E815849A44E27;C000191673;visa;2018-07-15;UTC;Settled;FBBD543C57D74AA0;GBP;236.00;12.00;248.00
JetBrains;JetBrainsGBP;139;D2083525FDFB4EAF;A000048262;visa;2018-05-29;UTC;Settled;5FAAC32236CE4ED4;GBP;380.00;20.00;400.00
JetBrains;JetBrainsGBP;139;9C5F0F86754C4320;R000182056;mc;2018-07-23;UTC;Settled;32EF1DF676EF4BF9;GBP;173.00;9.00;182.00
JetBrains;JetBrainsGBP;139;8D96557446884820;C000164304;visa;2018-05-21;UTC;Settled;626EACD1A44D4B2E;GBP;428.00;22.00;450.00
JetBrains;JetBrainsGBP;139;4A80DFFDCE954EA8;R000202563;mc;2018-05-20;UTC;Settled;18AD1A650656457C;GBP;150.00;8.00;158.00
JetBrains;JetBrainsGBP;139;ADFB4C2116E14822;Z000103890;visa;2018-08-11;UTC;Settled;329E1A7028D6424E;GBP;644.00;34.00;678.00
JetBrains;JetBrainsGBP;139;E1D0B272D7F043FF;Z000132348;mc;2018-06-11;UTC;Settled;DE78343512D24B95;GBP;53.00;3.00;56.00
JetBrains;JetBrainsGBP;139;342B29E9B44B4EEF;A000003344;visa;2018-06-22;UTC;Settled;FA7752E5243E4C01;GBP;243.00;13.00;256.00
JetBrains;JetBrainsGBP;139;88743FC94A714446;C000091094;visa;2018-06-26;UTC;Settled;314C35D51FC14BFD;GBP;57.00;3.00;60.00
JetBrains;JetBrainsGBP;139;80A54E8B734D40C9;C000113600;visa;2018-06-17;UTC;Settled;588624DA7379436C;GBP;95.00;5.00;100.00
JetBrains;JetBrainsGBP;139;123C830C35524F68;R000072864;visa;2018-05-02;UTC;Settled;0F0497B52952406E;GBP;380.00;20.00;400.00
JetBrains;JetBrainsGBP;139;DF637CA254D94348;C000059112;mc;2018-06-01;UTC;Settled;45C43CC84FED4918;GBP;133.00;7.00;140.00
JetBrains;JetBrainsGBP;139;1437CC1D89CA4FFC;A000041120;mc;2018-05-20;UTC;Settled;537A025E301C4555;GBP;182.00;10.00;192.00
JetBrains;JetBrainsGBP;139;A1B22B7A1B644DF1;C000065988;visa;2018-07-07;UTC;Settled;229FF353F8054769;GBP;78.00;4.00;82.00
JetBrains;JetBrainsGBP;139;6EE4A480D12E4DA4;E000085638;mc;2018-05-06;UTC;Settled;8C610BED02464EB6;GBP;752.00;40.00;792.00
JetBrains;JetBrainsGBP;139;713A2D2AF95A4C57;E000106216;mc;2018-06-20;UTC;Settled;E5D6EBC1E7F24787;GBP;325.00;17.00;342.00
JetBrains;JetBrainsGBP;139;FB6E1DF11C0B4D46;E000196497;visa;2018-08-15;UTC;Settled;6EDC43F2BB694A1D;GBP;67.00;3.00;70.00
JetBrains;JetBrainsGBP;139;CC82F16524EB493D;A000051452;mc;2018-07-26;UTC;Settled;BBC21771B4CE4B5F;GBP;135.00;7.00;142.00
JetBrains;JetBrainsGBP;139;F870A10961AD4AD4;A000066881;visa;2018-06-06;UTC;Settled;EF13D976BE55454F;GBP;143.00;7.00;150.00
JetBrains;JetBrainsGBP;139;9C0C7020BFBB4593;R000034989;visa;2018-05-07;UTC;Settled;4BC8C272056045DF;GBP;513.00;27.00;540.00
JetBrains;JetBrainsGBP;139;F07F45C849514A28;E000117903;visa;2018-05-08;UTC;Settled;8A33C4B43802487D;GBP;323.00;17.00;340.00
JetBrains;JetBrainsGBP;139;C0960BCC504F4D87;C000074932;mc;2018-07-10;UTC;Settled;10FDDCB964F84B5C;GBP;143.00;7.00;150.00
JetBrains;JetBrainsGBP;139;456C6F3765184A6F;Z000124162;visa;2018-06-15;UTC;Settled;E9C7EC07543C434D;GBP;171.00;9.00;180.00
JetBrains;JetBrainsGBP;139;E486385D444E481E;Z000185041;visa;2018-08-09;UTC;Settled;65CA96C5F2B24338;GBP;203.00;11.00;214.00
JetBrains;JetBrainsGBP;139;AEC50DA4EAE14BFC;E000067009;visa;2018-05-31;UTC;Settled;4EE4AF6807A546C1;GBP;38.00;2.00;40.00
JetBrains;JetBrainsGBP;139;631A2F4A471F47B0;R000157241;mc;2018-04-16;UTC;Settled;791AC1B2B6A54CD4;GBP;87.00;5.00;92.00
JetBrains;JetBrainsGBP;139;F525E3F718214152;R000218301;visa;2018-05-28;UTC;Settled;80D981900DCC45ED;GBP;152.00;8.00;160.00
JetBrains;JetBrainsGBP;139;16D8EC454B204FAE;R000024054;visa;2018-06-18;UTC;Settled;77662000E0424C7A;GBP;143.00;7.00;150.00
JetBrains;JetBrainsGBP;139;6A9A32FEE3874CF5;R000036336;visa;2018-08-15;UTC;Settled;0608D140EB144769;GBP;95.00;5.00;100.00
JetBrains;JetBrainsGBP;139;9CE85332749B49DA;E000041285;mc;2018-06-26;UTC;Settled;34A708CE0F444E3D;GBP;62.00;3.00;65.00
JetBrains;JetBrainsGBP;139;D5189B64BC954EC0;C000107600;visa;2018-04-25;UTC;Settled;B35ACAA815FC4CA3;GBP;95.00;5.00;100.00
JetBrains;JetBrainsGBP;139;737CB3E755874ADA;C000126781;mc;2018-04-26;UTC;Settled;351247CFC5DC47D2;GBP;359.00;19.00;378.00
JetBrains;JetBrainsGBP;139;6544490A64C346D2;C000196027;visa;2018-05-16;UTC;Settled;81F50A1E189F4311;GBP;165.00;9.00;174.00
JetBrains;JetBrainsGBP;139;5F6460A062D44EFE;E000140450;mc;2018-07-01;UTC;Settled;1E0893C6CCB54598;GBP;304.00;16.00;320.00
JetBrains;JetBrainsGBP;139;FA4AA48C043E4E14;R000058505;mc;2018-05-02;UTC;Settled;580A82BC72E84FC3;GBP;589.00;31.00;620.00
JetBrains;JetBrainsGBP;139;5000E0D36E1B4B57;A000168595;visa;2018-07-19;UTC;Settled;69941BB7180745CA;GBP;19.00;1.00;20.00
JetBrains;JetBrainsGBP;139;FF36635D808F406C;E000054290;mc;2018-04-29;UTC;Settled;E3E70BD1D09D4B52;GBP;89.00;5.00;94.00
JetBrains;JetBrainsGBP;139;A12838FBF43D44C0;C000071517;mc;2018-04-25;UTC;Settled;13EEDB40CE534ABB;GBP;646.00;34.00;680.00
JetBrains;JetBrainsGBP;139;1539657DB8654409;A000085305;visa;2018-07-08;UTC;Settled;BF820C8F52EB4313;GBP;266.00;14.00;280.00
JetBrains;JetBrainsGBP;139;E4E2F7B69C054C28;Z000117374;mc;2018-05-11;UTC;Settled;BB4F25B9DD2D472E;GBP;106.00;6.00;112.00
JetBrains;JetBrainsGBP;139;380651E4036240D6;C000203355;mc;2018-06-24;UTC;Settled;E7E9D594AB3F4777;GBP;784.00;41.00;825.00
JetBrains;JetBrainsGBP;139;5702D70C1FB64258;A000125474;visa;2018-05-12;UTC;Settled;DE65FE8171694A12;GBP;276.00;14.00;290.00
JetBrains;JetBrainsGBP;139;74098A4566004FE9;A000168687;visa;2018-04-21;UTC;Settled;C3EC380EA8344E78;GBP;146.00;8.00;154.00
JetBrains;JetBrainsGBP;139;531E3E28BBD1439D;A000042063;visa;2018-05-14;UTC;Settled;10023AF18E544B24;GBP;266.00;14.00;280.00
JetBrains;JetBrainsGBP;139;1F6165BE261844AD;C000130868;mc;2018-07-01;UTC;Settled;F46A23C97CAA4650;GBP;95.00;5.00;100.00
JetBrains;JetBrainsGBP;139;2A86D98CF7B64E19;E000207097;mc;2018-06-13;UTC;Settled;316ECE858BAF443C;GBP;190.00;10.00;200.00
JetBrains;JetBrainsGBP;139;70A3B8CB51B14B36;Z000186196;visa;2018-06-16;UTC;Settled;7DFCBA39B1514A50;GBP;152.00;8.00;160.00
JetBrains;JetBrainsGBP;139;3E1902A07AF04E8C;R000128315;mc;2018-07-01;UTC;Settled;388BC9B6CABE4CC4;GBP;295.00;15.00;310.00
JetBrains;JetBrainsGBP;139;4F55243E19DF4F29;R000154440;mc;2018-07-12;UTC;Settled;604029C889294D53;GBP;80.00;4.00;84.00
JetBrains;JetBrainsGBP;139;20609999C20245AB;Z000065464;visa;2018-06-26;UTC;Settled;0F6E4F618B3947F5;GBP;171.00;9.00;180.00
JetBrains;JetBrainsGBP;139;1DBB0CAB72F84B29;Z000083510;mc;2018-05-02;UTC;Settled;A15218C611C249A8;GBP;95.00;5.00;100.00
JetBrains;JetBrainsGBP;139;F26657043A584E84;Z000119383;mc;2018-05-07;UTC;Settled;BE714A2B1FDD4F7F;GBP;556.00;29.00;585.00
JetBrains;JetBrainsGBP;139;6656AF56D2094700;A000101027;visa;2018-05-20;UTC;Settled;C75D75F8854D41A1;GBP;494.00;26.00;520.00
JetBrains;JetBrainsGBP;139;96DDCAFD7F244F75;A000101340;visa;2018-06-20;UTC;Settled;09CE2394C4F34AB2;GBP;276.00;14.00;290.00
JetBrains;JetBrainsGBP;139;2D75F9D1BEC5439F;Z000202178;mc;2018-05-18;UTC;Settled;C56A64AF0FE04410;GBP;53.00;3.00;56.00
JetBrains;JetBrainsGBP;139;DCC33184B91E41DB;C000068997;visa;2018-07-27;UTC;Settled;BBC0D2C496B94121;GBP;914.00;48.00;962.00
JetBrains;JetBrainsGBP;139;2494F566EC2540D9;A000102035;visa;2018-05-23;UTC;Settled;90E52A5CC0FB46DF;GBP;618.00;32.00;650.00
JetBrains;JetBrainsGBP;139;0CAE667E9C5E42B1;C000210647;visa;2018-06-08;UTC;Settled;8D3F4A1E75D84788;GBP;146.00;8.00;154.00
JetBrains;JetBrainsGBP;139;7F59ABCDE346475A;E000123754;visa;2018-07-23;UTC;Settled;495BCD98D61542C4;GBP;245.00;13.00;258.00
JetBrains;JetBrainsGBP;139;DF9030D4190249D0;R000031861;visa;2018-06-24;UTC;Settled;3663116BAD304BCF;GBP;708.00;37.00;745.00
JetBrains;JetBrainsGBP;139;3FDBCEEA088E4AC4;E000050975;mc;2018-07-14;UTC;Settled;59EC8AE919544FE5;GBP;67.00;3.00;70.00
JetBrains;JetBrainsGBP;139;5481B4AF4B0143A0;E000102707;visa;2018-06-12;UTC;Settled;A8FF86766B2E4A53;GBP;40.00;2.00;42.00
JetBrains;JetBrainsGBP;139;B113DA1A9B714974;A000023131;visa;2018-06-23;UTC;Settled;8043DD575E944358;GBP;48.00;2.00;50.00
JetBrains;JetBrainsGBP;139;BBD5C7C392F44FDC;R000202728;visa;2018-06-07;UTC;Settled;32CE9079915B4B4F;GBP;285.00;15.00;300.00
JetBrains;JetBrainsGBP;139;DE42C5BDB20A4BCE;E000213551;visa;2018-05-23;UTC;Settled;8DF92AB2073B4165;GBP;38.00;2.00;40.00
JetBrains;JetBrainsGBP;139;020972C134E547EF;R000008219;mc;2018-06-20;UTC;Settled;1C1D28ABDD114109;GBP;342.00;18.00;360.00
JetBrains;JetBrainsGBP;139;9570E10DA06E481F;E000025412;mc;2018-06-21;UTC;Settled;441D43E61F6F48C3;GBP;209.00;11.00;220.00
JetBrains;JetBrainsGBP;139;935D8C66871C4792;R000022088;visa;2018-05-28;UTC;Settled;5164EDDBE0474294;GBP;190.00;10.00;200.00
JetBrains;JetBrainsGBP;139;4E11447B29774824;C000185983;mc;2018-05-30;UTC;Settled;83FB173501504406;GBP;207.00;11.00;218.00
JetBrains;JetBrainsGBP;139;8BF427C8CB634C60;R000026828;visa;2018-06-04;UTC;Settled;AFC58A0921074592;GBP;53.00;3.00;56.00
JetBrains;JetBrainsGBP;139;A709AC965F274961;E000148727;visa;2018-05-25;UTC;Settled;6186D38BB27A4063;GBP;333.00;17.00;350.00
JetBrains;JetBrainsGBP;139;545BF7606BEF4ADC;A000181377;mc;2018-05-23;UTC;Settled;3A3760C8B91C4B44;GBP;333.00;17.00;350.00
JetBrains;JetBrainsGBP;139;30151D5F21D44ABE;C000089533;visa;2018-06-28;UTC;Settled;261994C943D84D1D;GBP;285.00;15.00;300.00
JetBrains;JetBrainsGBP;139;36AE131264FE4E19;C000176397;visa;2018-07-25;UTC;Settled;2AF533DBABA94AD8;GBP;361.00;19.00;380.00
JetBrains;JetBrainsGBP;139;3338D2066BAD4281;C000193440;visa;2018-06-25;UTC;Settled;DBE2383E0D7F4A93;GBP;475.00;25.00;500.00
JetBrains;JetBrainsGBP;139;CC451CD778A042D9;E000127172;mc;2018-07-03;UTC;Settled;D63F62034AAC4488;GBP;437.00;23.00;460.00
JetBrains;JetBrainsGBP;139;C0506B53181D41C0;R000028525;visa;2018-05-07;UTC;Settled;C1EF59740F874950;GBP;922.00;48.00;970.00
JetBrains;JetBrainsGBP;139;636BC24BD79541D9;E000209846;visa;2018-07-02;UTC;Settled;E84C40EF0D154CAD;GBP;285.00;15.00;300.00
JetBrains;JetBrainsGBP;139;5008F3CE143D4F82;Z000171118;visa;2018-05-28;UTC;Settled;5BF858C436174E64;GBP;95.00;5.00;100.00
JetBrains;JetBrainsGBP;139;A7206D0463EB4081;A000144921;visa;2018-06-03;UTC;Settled;E21DF1CC17094CF7;GBP;746.00;39.00;785.00
JetBrains;JetBrainsGBP;139;35C0AC9A7315497D;C000180895;mc;2018-06-12;UTC;Settled;67A40D432BD24F7C;GBP;428.00;22.00;450.00
JetBrains;JetBrainsGBP;139;0FE76058AE714A81;R000193880;visa;2018-06-02;UTC;Settled;82A0BE23A9974654;GBP;106.00;6.00;112.00
JetBrains;JetBrainsGBP;139;B084270C83F1495C;Z000050667;visa;2018-06-02;UTC;Settled;6B1594D35B0F4BEF;GBP;222.00;12.00;234.00
JetBrains;JetBrainsGBP;139;C71769FF1D6642C4;E000091612;mc;2018-07-25;UTC;Settled;7B3860AA21224FC8;GBP;333.00;17.00;350.00
JetBrains;JetBrainsGBP;139;DEC5D85393164566;Z000164957;mc;2018-06-10;UTC;Settled;948EF3DC5AD1432F;GBP;523.00;27.00;550.00
JetBrains;JetBrainsGBP;139;4AC3C8E8B9144CC0;R000032635;visa;2018-07-09;UTC;Settled;9103CB66DD03406F;GBP;785.00;41.00;826.00
JetBrains;JetBrainsGBP;139;1210888BB55E4216;R000110290;mc;2018-07-12;UTC;Settled;5551B25DD32A4B11;GBP;143.00;7.00;150.00
JetBrains;JetBrainsGBP;139;A07C71B1C8A84CD7;C000166130;mc;2018-04-23;UTC;Settled;99729A49A8E74FEA;GBP;143.00;7.00;150.00
JetBrains;JetBrainsGBP;139;D8FD067903334D03;A000134730;mc;2018-06-09;UTC;Settled;D145B64152C34D53;GBP;192.00;10.00;202.00
JetBrains;JetBrainsGBP;139;EAEC15E2B4D8475E;E000108248;visa;2018-08-15;UTC;Settled;CE4C436DF9554872;GBP;285.00;15.00;300.00
JetBrains;JetBrainsGBP;139;EF67A3C6AB8F411D;A000023014;visa;2018-07-24;UTC;Settled;6FF08399AC204BFB;GBP;247.00;13.00;260.00
JetBrains;JetBrainsGBP;139;142559F7D5F64C09;C000098312;visa;2018-05-15;UTC;Settled;597267D6BC7949D4;GBP;120.00;6.00;126.00
JetBrains;JetBrainsGBP;139;1B3A58D3481949F1;Z000010791;visa;2018-08-11;UTC;Settled;678C8FC470754F6E;GBP;175.00;9.00;184.00
JetBrains;JetBrainsGBP;139;575089CC6B0144A5;R000115684;visa;2018-06-19;UTC;Settled;E27C3E2B8C0842E0;GBP;128.00;7.00;135.00
JetBrains;JetBrainsGBP;139;0AF2B28F02EE4063;Z000171287;visa;2018-05-19;UTC;Settled;7B2651C0D1614340;GBP;456.00;24.00;480.00
JetBrains;JetBrainsGBP;139;8C366E80C2D448F3;A000012262;visa;2018-06-07;UTC;Settled;C2E348CF360F455A;GBP;405.00;21.00;426.00
JetBrains;JetBrainsGBP;139;39479600D6284CB8;C000095249;mc;2018-07-22;UTC;Settled;8EC79983C2164EB6;GBP;122.00;6.00;128.00
JetBrains;JetBrainsGBP;139;4E9DFFDC9DF24392;C000110588;visa;2018-04-21;UTC;Settled;3F210DFF521D4EF7;GBP;556.00;29.00;585.00
JetBrains;JetBrainsGBP;139;590391A942A7479C;Z000068903;visa;2018-08-06;UTC;Settled;FF92A798D18E42FC;GBP;291.00;15.00;306.00
JetBrains;JetBrainsGBP;139;3F4C53E6BE634C14;Z000004998;mc;2018-05-12;UTC;Settled;CB4C826E703F498A;GBP;93.00;5.00;98.00
JetBrains;JetBrainsGBP;139;2F4C52B1A90646B7;A000213350;mc;2018-05-10;UTC;Settled;C5B1957EB68849C0;GBP;93.00;5.00;98.00
JetBrains;JetBrainsGBP;139;C75B74E33F184918;A000078348;mc;2018-06-13;UTC;Settled;1E10855B2A604096;GBP;298.00;16.00;314.00
JetBrains;JetBrainsGBP;139;18715475B01647DD;A000033955;visa;2018-04-23;UTC;Settled;9414533C6CA54E3E;GBP;76.00;4.00;80.00
JetBrains;JetBrainsGBP;139;B1756FE093704C8E;A000153997;mc;2018-07-09;UTC;Settled;DF3098F9D7394286;GBP;190.00;10.00;200.00
JetBrains;JetBrainsGBP;139;B512ED15D4CB46EB;Z000067676;visa;2018-06-03;UTC;Settled;FAE7E675845843D7;GBP;190.00;10.00;200.00
JetBrains;JetBrainsGBP;139;67044074AD88402C;Z000100434;visa;2018-04-29;UTC;Settled;5D8F26B663524233;GBP;570.00;30.00;600.00
JetBrains;JetBrainsGBP;139;86BA60EA4FA049D0;Z000163181;mc;2018-08-06;UTC;Settled;9892FD34DC884E12;GBP;238.00;12.00;250.00
JetBrains;JetBrainsGBP;139;8C7A4D3CC81F4A96;C000110299;visa;2018-06-04;UTC;Settled;CB58AEEED17A4D0C;GBP;247.00;13.00;260.00
JetBrains;JetBrainsGBP;139;A9CA905DFF2B4DCC;E000050926;visa;2018-07-08;UTC;Settled;7D257CEB072443F1;GBP;247.00;13.00;260.00
JetBrains;JetBrainsGBP;139;592B0D1DF2B24765;A000091156;mc;2018-07-21;UTC;Settled;A5B10D4D276146BA;GBP;186.00;10.00;196.00
JetBrains;JetBrainsGBP;139;5AA064CF51964E0B;A000107654;visa;2018-08-07;UTC;Settled;E3EC426A7EB449CC;GBP;325.00;17.00;342.00
JetBrains;JetBrainsGBP;139;4731084000D14969;E000089161;mc;2018-08-05;UTC;Settled;FF2D20FA0EDA424A;GBP;124.00;6.00;130.00
JetBrains;JetBrainsGBP;139;B9F034FFD7F7410E;Z000067966;visa;2018-07-16;UTC;Settled;3B431B73A0A54711;GBP;238.00;12.00;250.00
JetBrains;JetBrainsGBP;139;62EB678D7E544DBD;E000054318;visa;2018-05-31;UTC;Settled;1D894877C6244329;GBP;660.00;35.00;695.00
JetBrains;JetBrainsGBP;139;B06C9ABC860E43A3;E000176841;mc;2018-05-25;UTC;Settled;8EC7524E0D984C00;GBP;378.00;20.00;398.00
JetBrains;JetBrainsGBP;139;0D6B58CF720B4A69;A000176119;visa;2018-05-08;UTC;Settled;B2635DD4FDD04461;GBP;80.00;4.00;84.00
JetBrains;JetBrainsGBP;139;4C756F936E5D412A;A000031650;visa;2018-05-30;UTC;Settled;D268BEAEAB334B88;GBP;717.00;38.00;755.00
JetBrains;JetBrainsGBP;139;63EE615FB89F4516;Z000033613;visa;2018-04-22;UTC;Settled;4EDEC3D96E594B4C;GBP;224.00;12.00;236.00
JetBrains;JetBrainsGBP;139;213683FC18D34B7E;E000148537;visa;2018-08-07;UTC;Settled;1D5EEC0B34BD402C;GBP;190.00;10.00;200.00
JetBrains;JetBrainsGBP;139;9C2DBE6BD9304CA5;E000172206;visa;2018-05-01;UTC;Settled;7566D52702704D1F;GBP;493.00;26.00;519.00
